,prog,locality,source,cluster,dup,X1,Y1,bio1_current,bio7_current,bio12_current,bio15_current,bio1_LIG,bio7_LIG,bio12_LIG,bio15_LIG,bio1_LGM,bio7_LGM,bio12_LGM,bio15_LGM,bio1_MH,bio7_MH,bio12_MH,bio15_MH,bio1_gfdlesm4_370,bio7_gfdlesm4_370,bio12_gfdlesm4_370,bio15_gfdlesm4_370,bio1_gfdlesm4_585,bio7_gfdlesm4_585,bio12_gfdlesm4_585,bio15_gfdlesm4_585,bio1_ukesm1_370,bio7_ukesm1_370,bio12_ukesm1_370,bio15_ukesm1_370,bio1_ukesm1_585,bio7_ukesm1_585,bio12_ukesm1_585,bio15_ukesm1_585
0,112,Namibia,GBIF,e,13070828,24.707917,-17.874583,239.3308306,271.9599962,589.75,114.4252377,214.333252,255.4562988,513.9609375,119.4128418,185.25,262,641.5,102.5,216.75,298.75,574.5,104,260,229.7306061,508.8015137,118.3020191,260,240,508.6235733,119.9107723,269.612813,250,548.2164459,119,279.2991924,240,518.7645111,115.9917316
1,113,Zimbabwe,GBIF,e,13070976,30.874583,-17.874583,186.2720776,231.4599991,787,106.8419571,170.0195313,201.6166992,885.7770996,110.654541,141.75,227.25,849.75,94.25,178,241.75,642.25,91.5,220,182.2866106,704.7543488,110.1393776,215.1510715,200,765.0486145,113.8427753,220,230,711.3884888,115.5803013,230,220,663.9056091,111.3475723
2,114,Botswana,GBIF,e,13060478,25.124583,-17.79125,243.4154177,249.659996,595.5,115.6459179,220.440918,245.0810547,553.4440918,116.6816406,192,251,670.25,103.75,223.25,289.5,599,105.75,260,220,537.0789337,116,259.2294931,240,547.9169159,118.3608189,268.2905245,250,577.584137,117.615263,270,240,545.7345428,113.1882572
3,116,Namibia,GBIF,e,13236380,16.04125,-19.207917,230.6937504,291.0299969,368,117.1230812,214.0422363,252.0930176,364.7548828,98.92749023,177.5,275.25,448.5,104.25,215,296.5,420,104.25,260,240,353.4704132,122.8765774,260,240,315.4147568,116.0037422,270,240,344.615036,111.0919228,280,239.2604494,329.9906464,108.0007477
4,117,Namibia,GBIF,e,13226012,15.707917,-19.124583,230.2537489,289.5300007,348.5,118.1337185,212.6398926,248.3334961,345.0290527,102.0871582,176.5,265.5,417.25,107.5,213.75,291.25,396.75,105,260,240,339.9232712,124.7836742,260,240,303.4657669,118.0655346,270,239.834671,335.2683029,113.3180695,274.6619654,230,314.5794754,109.7946873
5,118,Namibia,GBIF,e,13215666,16.29125,-19.04125,225.6075001,282.3699856,401.5,114.9777336,215.6660156,249.6040039,388.1630859,98.40698242,179.5,268.5,476.5,104.5,217.25,294.75,444.25,104,260,240,373.1327133,122,260,240,333.7322845,115.2086868,270,240,367.3250504,111,280,240,356.8864594,108
6,119,Botswana,GBIF,e,13174414,24.124583,-18.707917,239.6016645,284.3400049,501.75,111.7095051,214.0214844,254.385498,379.762207,135.7775879,182,264.25,529.25,100,217,295.25,464.25,100.75,260,242.1622324,474.0976334,113.8472519,260,258.9531183,458.2832947,114,270,255.2100897,506.9259491,115,280,250,478.688385,111.0432167
7,120,Namibia,GBIF,e,13060476,25.04125,-17.79125,242.7024984,259.3499947,606,115.8468266,219.7978516,247.8742676,544.3798828,117.204834,191.5,254.75,664.5,103.25,222.5,291.5,593,105,260,220,532.3189697,116.3069973,260,239.8639345,540.7813416,118.8177414,270,250,572.5559235,117.9793625,270,240,540.5820465,113.8706207
8,122,Mozambique,GBIF,e,13288638,35.124583,-19.624583,248.0479193,164.2700052,1389.5,75.07305336,237.0993652,163.6979218,1388.901917,85.81473541,221,218.25,1181.75,87.25,242,165.5,1254.75,72,266.4786386,108.0835509,1337.038818,74.89774513,260,109.8457646,1505.277496,78.58680916,270.1712227,121.9541216,1485.390839,78.69373894,280,120.9459949,1408.799316,79
9,123,Botswana,GBIF,e,13060474,24.957917,-17.79125,240.9108305,261.8700171,611,115.8400383,218.168457,249.9812012,539.0512695,117.6811523,189.5,256.5,660.75,103.5,220.5,293.75,591.5,105,260,220,530.9358215,117.017086,260,239.2351961,537.175827,118.9975891,269.7290087,250,570.9858246,118,270,240,539.2565613,114
10,124,Botswana,GBIF,e,13246896,22.54125,-19.29125,232.8591681,239.0699959,438.5,107.3364029,213.0913086,252.0024414,331.8640137,126.065918,181,264,506,94.5,218,291,429,95,260,260,452.6308289,115.9978523,260,270,434.4704819,113.9678116,270,270,492.5702133,118.6800175,280,260,462.8054962,110
11,126,Botswana,GBIF,e,13070832,24.874583,-17.874583,239.4491673,266.6400099,604.5,114.3186359,214.4501953,250.7441406,527.3920898,118.2211914,186,256.25,652.5,102.75,217,295,583,104.5,260,220,557.5423889,117.1599388,259.5617056,235.4841661,561.1529083,118.9918766,261.7823696,249.2366791,601.7678375,118.0066376,270.3743172,240,568.1435242,114.3336067
12,127,Botswana,GBIF,e,13246894,22.457917,-19.29125,233.2941675,252.6600122,440.75,107.4010601,213,252.4685059,329.7329102,124.2648926,181,265,504,94.5,218,291.75,427,95,260,260,448.3905334,115.6567287,260,270,430.4911194,113.2114143,270,269.765625,489.0622101,118.0256844,280,260.0444317,460.8386459,110
13,128,Mozambique,GBIF,e,13112520,35.207917,-18.207917,245.9541655,194.1499949,1027.75,88.72914696,233.809082,179.732666,1245.669434,99.5534668,217.75,193.5,975.25,99.75,240,210,1005.5,82,263.4569788,170,982.9187164,94.54945946,260.1892233,180,1111.05423,98.84663582,269.9117327,190,1033.35463,93.24645042,273.6892223,190,981.9046326,94.11642075
14,130,Botswana,GBIF,e,13329830,24.79125,-19.957917,241.4962482,281.4200068,402.75,108.638979,212.791748,249.1020508,330.3828125,140.8078613,180,259,431,95.25,214,288.5,381.5,94,260,259.9627209,418.2211456,110.011034,260,269.2593861,400.2354507,108,270,260,450.5369873,109.1765575,273.3919811,259.7017813,433.2663803,104.4571037
15,131,Botswana,GBIF,e,13070830,24.79125,-17.874583,239.7008371,269.2199993,601.25,114.4327965,214.4123535,253.3178711,520.0742188,118.8815918,185.75,258.25,644.75,103.5,216.75,297,577.5,104,260,222.1398783,527.6844635,117.9522781,260,239.7448063,529.2777786,119.2844982,266.1067486,249.8906326,569.2766571,118.5844803,275.01688,240,538.0389252,115.3015842
16,132,Botswana,GBIF,e,13609596,26.707917,-22.207917,186.0795879,270.1900005,445.75,92.03355026,179.9714355,255.0952148,383.6066895,127.3276367,147.75,254.75,492.75,81.5,180.25,274.5,434.25,82,229.9046326,230,450.715744,96,224.2664528,240,436.0122528,95,230,250,527.8875885,98.01539612,240,240.0211573,497.820816,95.17359734
17,133,Zimbabwe,GBIF,e,13184828,26.374583,-18.79125,215.1541662,279.5699978,599.5,113.046299,207.2687988,240.5827637,518.0546875,122.2348633,176.5,259,611.75,102.25,210,285.5,528.5,103,250,229.9358988,623.0625763,111.0687504,246.1061049,239.7581577,636.1613922,111.0656242,251.1295414,240,682.0114288,114.4532585,260,239.9358988,636.2761078,111.0030613
18,137,Zimbabwe,GBIF,e,13184840,26.874583,-18.79125,208.244586,279.0800047,613.75,111.9151535,198.2802734,246.6542969,562.2080078,120.6574707,168.25,269.5,632.75,102.5,201.25,293.5,551.25,102,240,220.0328779,647.1829224,111.1041412,240,230.098629,663.26297,110.6098213,250,233.8511419,703.7858887,114.9197636,250.5113888,230.0328779,654.5752869,112
19,139,Zimbabwe,GBIF,e,12801580,29.374583,-15.707917,249.8662472,249.1600037,755.5,123.5701923,236.9572754,209.4975586,762.1374512,124.5910645,208,252.25,721.25,116.25,243.25,263.75,575,115,288.9010286,170.0976563,780.8019257,121.1411095,279.4505167,206.3196945,843.2093048,125.7711639,288.6440372,232.2216606,856.9353638,130.27174,296.6199684,219.6754694,812.6010437,128.1999626
20,141,Mozambique,GBIF,e,13298994,34.957917,-19.707917,247.8879166,165.2099943,1425.25,76.43085098,236.7546387,165.1809082,1426.076416,85.71484375,220,217.75,1218,87.25,241,166.75,1290.25,72,270,122.662499,1327.610809,77.16340828,263.4381247,128.7041354,1492.520966,80.48092651,270,140.0550914,1473.944672,80.98966217,280,137.480855,1386.19693,80.24346352
21,142,Namibia,GBIF,e,13184602,16.957917,-18.79125,225.2837467,273.8100052,453.75,115.5613766,218.8144531,244.7060547,413.8395996,98.46533203,184.5,255.25,512,104.5,222,287,468.25,104.5,260,240,430.0737228,120.435997,264.2282009,240,390.5393372,114.5890408,270,240,428.4997101,113.6668682,280,240,418.6880798,110.9657555
22,143,Botswana,GBIF,e,13070834,24.957917,-17.874583,240.5924988,265.5600023,612.75,114.3344765,215.4694824,248.5085449,532.6931152,117.5029297,187,253.25,656.75,103.25,217.5,292.5,586.75,104.5,260,220,579.0361633,116.6610222,257.0288372,230.7249308,584.9359741,118.3458214,260.448761,246.6014051,625.0742035,118,270,239.6284342,589.5908813,113.9913559
23,144,Botswana,GBIF,e,13070836,25.04125,-17.874583,243.3054161,263.6200094,607,114.7152824,217.0834961,245.6704102,536.6027832,117.480957,189,250.75,657.25,103.75,219.5,290.5,587.5,104.75,260,220,577.2110138,116.0023594,256.7083645,231.3734102,585.351059,118,261.2008429,244.7474384,623.0554504,117.1874733,270,238.0512953,587.5517731,113.1784382
24,146,Zimbabwe,GBIF,e,13288506,29.624583,-19.624583,186.8758345,237.4500084,650.25,106.4270344,173.295166,207.2839355,638.2834473,111.6005859,144.5,221.75,632.25,93,178,244.75,561,93.5,211.7854977,190,733.0119476,104.8035755,210,210.0735617,755.6363983,104.7439613,216.4951563,226.0753155,699.3632813,106.8255024,224.8947382,213.131609,670.4470978,103.9587364
25,147,Botswana,GBIF,e,13091546,24.624583,-18.04125,236.1829185,268.4100008,580.25,113.3532295,212.0437012,255.8530273,486.9621582,121.7268066,183.25,261,618.75,102.25,214.25,298.75,551.75,103.75,260,223.5443401,506.8624496,117.8087463,260,240,504.9324875,118.7382088,267.2101498,242.1223402,549.712616,118.4054623,273.3757114,239.4150591,520.4200134,115.9551926
26,148,Zimbabwe,GBIF,e,13485412,32.374583,-21.207917,234.4112492,223.029995,534.5,93.62951851,225.3479004,215.3327637,506.046875,100.5366211,199,232.5,562.25,91.25,228,242.75,494.75,82.25,267.9185009,190,554.2807922,88,264.608283,193.0228996,580.4403534,88.75627136,272.0958471,200,645.6532898,100.4309483,278.0675888,200,579.5616302,97.01298904
27,149,Namibia,GBIF,e,13402168,17.207917,-20.54125,197.6875019,265.3600025,420.25,109.5715218,186.6865234,242.4904785,335.2648926,100.9345703,153.25,251.25,445,107.75,184.5,298.25,393.75,99.25,233.3916998,253.1752729,415.8113708,116.9827747,234.9991131,259.9876404,384.8699036,110.9982262,245.2808523,250.705061,407.4788971,107.0101891,245.6727409,254.607296,389.9279785,103.9618778
28,150,Namibia,GBIF,e,13060472,24.874583,-17.79125,238.9112473,264.6000004,610.25,115.5003128,216.8354492,252.255127,534.3215332,117.9462891,188.25,260.25,657.75,103,219.5,295.25,589,105,260,221.07306,522.9492035,117.8292427,260,239.9648428,527.0103455,119.4318657,269.9648428,250.0644159,562.2277832,118.4044075,270.2675724,240,531.244278,114.7437248
29,153,Botswana,GBIF,e,13982522,25.29125,-25.207917,192.8020859,278.7499952,447.75,80.91872978,179.7036133,292.4389648,379.2294922,109.9060059,147.5,272.75,548.5,70.75,174.5,292.5,499.25,68,219.9270868,259.9135685,444.0062561,84.94150543,219.9270868,261.9783163,443.3552399,87,229.8177195,260.9542608,493.233429,88,230,260.0359726,491.6298752,86
30,155,Zimbabwe,GBIF,e,13257456,30.874583,-19.374583,171.8733311,225.0499964,730,104.8619404,161.1867676,192.1928711,742.7504883,105.1489258,139,186.75,712,91.75,166.25,223.75,622.25,91.5,200,189.9625731,816.8318481,103.9996414,199.1473246,207.7799511,871.3984528,105.7852554,200,230,791.3718109,107.7588558,210,220,771.6926575,106.410902
31,158,Zimbabwe,GBIF,e,13070856,25.874583,-17.874583,227.1404219,274.4800091,646.25,118.6124611,217.1418457,248.8254395,622.9943848,117.4228516,190.5,258.75,727.25,107.75,220.75,293.75,635.25,109,258.8227034,220,589.1534576,116,252.6708269,240,612.2523651,118,260.101881,250,634.0184784,118.0007477,270,240,599.4803772,115.0220852
32,159,Namibia,GBIF,e,13495372,15.707917,-21.29125,210.0150013,251.6199923,266.75,117.1289425,187.2995605,225.1218262,218.9946289,111.5808105,151,249,334,112.25,185.5,264.5,307.25,105.25,249.2955208,228.0605602,298.6018219,130,250,230.0631571,274.7131729,124,259.9923468,225.5374432,273.1902237,116.4775219,260,230.0175762,257.0715065,114.0275803
33,160,Zimbabwe,GBIF,e,13329920,28.54125,-19.957917,195.0533342,242.1299982,566.25,105.5001068,185.4272461,213.2612305,531.010498,110.3081055,156,215.75,553.5,88.75,189,248.75,508.75,91,230.7675982,209.961729,516.013443,104.2515736,227.470727,229.4979763,523.5067902,102.287384,234.4399643,239.0708828,521.8809357,106.644083,241.4012194,229.3705225,495.9577713,103.9912109
34,164,Namibia,GBIF,e,13288226,17.957917,-19.624583,205.8475018,263.2600021,540.25,109.3493423,194.2260742,218.1972656,496.5273438,97.35766602,162,224,630,100.75,197.25,266,554.25,97,230.7848454,235.3926563,520.8484802,112.7625523,235.7240534,240,488.9770584,108.6972218,246.550703,240.1712227,517.6518555,104.0074558,249.8896599,238.3534384,516.2763596,101.9729004
35,166,Namibia,GBIF,e,13205316,16.707917,-18.957917,225.4233313,279.2599916,444,113.6998978,217.1955566,246.2583008,410.4599609,97.78222656,182.25,258.75,506.5,103.25,219.25,291.25,466.25,103.5,260,240,411.8975525,120,261.686697,240,370.113884,114.0329781,271.2960625,240,408.8395996,112.4682312,280,240,399.1163864,110.0198784
36,170,Botswana,GBIF,e,13164054,24.124583,-18.624583,238.9170837,286.2899971,510,112.2543411,213.7961426,254.9511719,389.8537598,133.1254883,182,265.75,537,100.5,216.5,296.75,472.25,101,260,240,481.1991196,114,260,250,466.2541656,114,270,250,515.5218811,115,280,247.1666241,486.9782562,111.430645
37,172,Botswana,GBIF,e,13081188,24.707917,-17.957917,237.5099993,270.809989,603.25,113.7833309,212.0375977,254.1196289,506.2441406,119.6010742,183,259.5,636.25,102.25,214,298,570,103.25,260,223.2515907,529.6318359,118.0007153,260,240,529.2167511,119.1238766,262.9027891,248.4345722,573.0194092,118.9743633,272.2218132,240,541.889389,115.9647083
38,173,Botswana,GBIF,e,13609650,28.957917,-22.207917,222.824173,272.1000099,332.5,87.13721657,213.3383789,265.8425293,280.5285645,118.8193359,186,272,344.75,82.25,216,284.75,299.75,81,267.6845598,220,289.4067383,94.54487801,260,220.378561,297.1416779,94.49790192,270,240,336.0138474,104.1576538,279.9565411,236.2203312,316.2581406,102.3855171
39,175,Zimbabwe,GBIF,e,13070968,30.54125,-17.874583,184.3862534,229.9499989,769.25,109.5980835,173.4719238,209.1887207,885.5219727,110.7739258,144,237.5,867,95.75,181.75,251.5,654.5,93.75,226.0972404,189.0017557,759.5336456,109.2057514,220,204.2898273,816.7357178,113.0306129,221.0708189,231.1015368,764.2439728,115,232.0477295,220,714.9378815,111
40,177,Zimbabwe,GBIF,e,13070982,31.124583,-17.874583,183.4808302,217.699995,846.5,106.8526649,167.9494629,190.4968262,941.6472168,110.362793,140.25,215.5,900,94.5,176,227.75,677.75,90.25,208.5965824,183.9523458,796.2623138,108.5966492,203.9928579,200,871.3879242,112.0085278,208.8890743,230,803.7448883,113.1766396,218.8890743,220,754.1300201,109.9230824
41,178,Botswana,GBIF,e,13164052,24.04125,-18.624583,236.8787479,287.5200033,509,112.0778446,213.3439941,254.8044434,391.5024414,132.5439453,181.25,266,538.5,100.5,216.25,296.75,474.25,101,260,240,490.5280075,114,260,250,474.4692383,114,270,249.8222637,524.6091919,115,280,246.8756199,495.3026886,110.9617691
42,180,Botswana,GBIF,e,13174412,24.04125,-18.707917,237.3391676,287.6100016,503.25,111.5585423,213.8122559,254.0827637,381.6091309,134.9848633,181.75,265.25,532.75,100,216.5,295.5,466,100.25,260,241.373024,483.3604431,113.9399281,260,257.4842548,466.3869858,114,270,251.6346025,515.9250641,115,280,250,486.9906006,110.5922127
43,186,Namibia,GBIF,e,13650804,17.04125,-22.54125,196.8124962,260.3599977,341.5,112.8773098,184.7824707,243.6455078,259.5024414,106.8972168,154.25,254.75,405.25,105.5,185,293.25,354,95.75,219.45961,256.5536022,326.3413773,126.215519,219.9874449,260,297.1904831,118.5135727,229.7662544,249.8626328,312.4281235,112.6184177,230.2124882,250,295.1622696,107.392662
44,188,Zimbabwe,GBIF,e,13091708,31.374583,-18.04125,175.7054186,221.4299917,880.5,104.5251904,163.0864258,190.1079102,982.7929688,108.7150879,135.25,218,934.25,94.5,171.25,230.25,714.5,90.5,201.2123013,180.030756,838.4164124,109,200,200,908.5077972,111,201.676507,230,848.7033844,113.0256996,211.5557337,219.4682646,805.9739838,110.4507637
45,189,Namibia,GBIF,e,13744010,15.624583,-23.29125,203.1566668,215.4300022,108.25,114.3277225,187.7172852,227.4724121,39.48071289,209.3735352,152.25,233.75,158.25,124,187,242.5,129,114,240.2212,228.0184793,89.34064865,124.5104446,242.2119951,227.9340076,84.93038559,120.5273495,250,228.9564371,82.39188957,118.1770477,250.2212,239.5594406,80.837183,115.6985779
46,190,Namibia,GBIF,e,13194962,16.957917,-18.874583,224.1216707,272.5099993,457.5,114.6954994,217.6647949,244.2612305,420.0217285,98.26635742,183.25,255,519.25,104.5,220.5,287.75,475.25,103.25,260,240,440.5103378,120,260,240,399.6146774,114.058445,270,240,437.8006897,113.3608608,280,240,428.3216782,110.7489338
47,191,Namibia,GBIF,e,13785456,15.874583,-23.624583,196.8187523,221.6700029,119.25,115.9749279,182.2817383,229.9350586,44.0300293,216.7692871,146.75,240.25,169.5,124,182.5,248.5,139,111,240.5911732,230,137.0077744,130.9102249,247.5949001,226.7485666,129.5651569,124.8214607,250.4370356,231.6032314,125.6217422,121.7443199,252.5236797,240.170579,124.7269764,119.3342724
48,192,Free State,GBIF,e,14438378,25.957917,-28.874583,166.2470818,327.9699993,490.5,66.8656311,159.7712402,323.4768066,341.4697266,88.8371582,126,318,514.25,59.5,159.25,320.75,463,59,200,300,542.0415192,71.956007,200,302.7249241,536.0777588,73.04264069,210.1814747,300,531.6844788,70.6797142,220,300,538.7169189,68.65584183
49,193,Northern Cape,GBIF,e,14427986,24.624583,-28.79125,183.0162477,320.7199955,435.5,72.1315155,169.9445801,319.5935059,301.9553223,87.24731445,136.5,307.5,473.25,62.75,168,317.5,421,59,210,299.701786,432.7630615,69.09351158,210,302.589922,420.2544556,68.53032684,220,310,422.4761963,68.98131752,230,309.701786,429.9450302,69.48006439
50,194,Mpumalanga,GBIF,e,13879078,31.79125,-24.374583,222.5466681,228.4799957,542.5,78.80215073,216.6242676,237.0698242,443.0039063,83.1003418,187.75,248.25,590.25,68.75,214.5,256.25,534.25,65.25,250.6627798,180.0852823,492.4265976,82,250,188.1837893,523.3186188,84.18671036,260,200,610.7814331,95.02329636,270,190,554.2835999,92.14635849
51,195,Free State,GBIF,e,14417648,25.54125,-28.707917,172.7466679,336.1099911,458.5,68.59053612,162.2150879,323.088623,298.8737793,99.57836914,129.25,315.5,469,62.25,161.25,321.25,424.25,59.5,209.993,296.5159416,511.9300385,71.87827492,210,300,504.8785553,73.43205261,220,301.4807653,498.0929642,70.84155464,220,300.5419874,506.7805862,69.78384018
52,196,Western Cape,GBIF,e,15090936,20.874583,-34.124583,179.5004177,235.2699947,404.75,19.22776508,163.6726074,221.8615723,464.0991211,24.55615234,138,295,523.75,21.5,167,241.75,513.75,23,180.3800964,182.4488688,478.710434,18.6701684,181.8083429,186.912446,467.0382843,18.37815714,190,197.3222637,478.5917587,26.54709864,190.5138969,198.6383629,467.0306549,28.20126438
53,197,Free State,GBIF,e,14469464,26.207917,-29.124583,158.1883335,321.0899925,537.75,66.28461838,151.1889648,305.9125977,413.3688965,76.07495117,117.5,301,591.75,56.25,150.75,308,531.5,56,190,307.7566242,625.8444061,70.15044022,190,310,618.5713348,72,200.2350855,300,612.5337982,69,208.4869719,300,622.379425,66.51266479
54,198,Eastern Cape,GBIF,e,14977086,25.457917,-33.207917,171.5841627,242.8700018,393.5,29.73586559,164.2749023,255.9724121,312.0739746,41.84228516,133,289.5,419.5,28,164.25,264.75,392,26.75,189.5134878,220.6822491,483.583107,33.17876911,189.0335083,231.1688757,485.9454956,30.47893286,199.6591616,250,450.8661423,31.92712784,204.3211222,240,471.2984161,34.86256123
55,199,Free State,GBIF,e,14262340,29.374583,-27.457917,140.2166677,267.1100044,679,75.26429367,130.3293457,274.7780762,584.1474609,70.19726563,99.75,265.75,729,59.5,130,271.5,689.5,65,165.7144475,230,601.0035248,75,165.7144475,240.9579849,615.9351349,77.75377846,177.3470402,250,602.2793884,76.97179604,183.1677818,249.7787905,622.5077057,78.87836647
56,200,Free State,GBIF,e,14407288,25.54125,-28.624583,171.6691589,332.3600006,465.75,69.06318092,159.982666,323.4685059,309.8723145,96.92797852,126.75,315.75,477.75,63,158.5,321.5,433.5,60,205.7481098,290,534.3955688,72.62407494,207.8414202,296.4898539,526.6050339,74.30980301,217.2819948,300,520.8426819,71.94129372,220,300,529.5857544,70.81712723
57,201,Free State,GBIF,e,14417650,25.624583,-28.707917,172.1033287,335.3999996,459.25,68.78800774,161.7819824,325.3024902,301.3557129,97.88061523,128.25,317,470.25,62.75,160.5,322.25,426.75,59.5,209.2557144,297.6126051,525.552948,71.89430618,210,300,518.8201294,73.62757683,220,300.4256201,513.3465652,71.00032806,220,300,521.9962311,69.90818787
58,203,Western Cape,GBIF,e,15122016,20.874583,-34.374583,176.5744448,198.7305546,424.75,23.23810959,165.8543129,196.1154938,507.9179306,23.26999187,140.75,278.5,561.25,22,169,214.75,557.5,25.25,186.3500404,118.2722974,512.6142578,16.64596653,187.592411,120.4520035,497.1013489,18.01069403,190,127.9319715,517.9806671,26.2194171,193.9646435,127.8987813,503.0095978,28.09744263
59,204,KwaZulu-Natal,GBIF,e,14324534,30.79125,-27.957917,172.6641703,229.2600012,827.75,70.73094177,171.7797852,228.1931152,709.6899414,62.77172852,143.25,215.25,836.25,61.75,171.25,227.25,812.75,65,197.4539614,210,793.9213409,70.74079132,196.2861633,212.0212412,823.864502,75.09863663,206.5473795,220,781.6476593,73.78531265,209.3906403,202.815485,791.8410034,74.11515808
60,205,Northern Cape,GBIF,e,14738792,24.874583,-31.29125,140.2479172,303.7699938,401.75,56.30314541,119.5195313,290.4401855,300.9509277,60.06982422,88.25,301.5,462.5,50.25,119.5,310,411.75,47.5,162.1027541,280,403.6668701,66.11679077,164.8779821,280,397.4095764,61.74865532,175.248251,298.9847851,374.6667786,61.66799831,180.1885223,290,396.4915619,60.17004967
61,206,Free State,GBIF,e,14583426,26.29125,-30.04125,144.7325015,319.2299986,512.5,61.1461916,132.4682617,310.956543,382.1853027,70.26782227,99.75,308.25,558.75,50.75,131.75,316,499.75,50.25,177.2393322,291.7284918,577.1459503,68,178.9984894,300,572.7252808,68,188.5893059,299.0780926,555.2058716,64.92581558,193.6831665,290,577.1132965,62.28835964
62,207,Limpopo,GBIF,e,13910084,28.707917,-24.624583,189.3879128,271.2500048,570.5,87.55153465,183.0444336,252.9243164,468.4606934,91.53588867,154.75,258,593.5,76.25,181.75,266.5,558.5,78.25,224.8843956,230,545.2593079,86,220.0153065,232.7780581,565.0179443,89,232.8033113,256.5558434,625.394516,93.00076485,240,250,604.5327148,92.57643127
63,208,Limpopo,GBIF,e,13982600,28.54125,-25.207917,194.7491693,266.1000013,569.75,82.85891914,184.0825195,271.6704102,475.8632813,91.45117188,156.5,265,615.5,72,181.75,283,584.5,76,229.4345856,249.8303938,547.8157501,84,229.158392,250,567.8740234,87.87565231,239.3256998,268.9171171,624.4902802,91.91111755,247.6757383,260,605.2693481,89.92622185
64,211,KwaZulu-Natal,GBIF,e,14334896,30.874583,-28.04125,175.7520819,224.829998,813.25,68.99270058,172.9038086,222.7197266,697.2961426,61.81665039,144.5,208.75,822.25,60,172.5,220.75,801.25,63.5,199.2972517,210,780.8252258,69.59203911,197.8558779,210.0774717,809.625351,73.98341179,208.4011316,220,766.8819275,72.3769989,211.6774511,200.0774717,778.2767944,72.74707413
65,212,Northern Cape,GBIF,e,14728430,24.79125,-31.207917,146.3629174,323.0700016,369.75,56.90345287,127.5039063,297.604248,266.083252,64.94384766,95.5,305.25,425,53.75,127.25,315,378,50.25,170.6155491,282.1382952,381.2558823,64.77353096,174.2270041,281.79111,375.043457,59.90449047,185.1814318,300,352.7013702,59.14495945,190,294.9541903,373.1688461,57.43331623
66,213,Eastern Cape,GBIF,e,14842408,25.54125,-32.124583,163.297081,294.2399931,408,49.06866264,152.5593262,274.1745605,231.095459,66.01147461,123,289.5,353,44.75,152.5,292.25,333.5,44,188.1587267,259.965992,383.7542496,52.88842964,189.4001198,264.6771526,381.9661865,50.9499855,197.7996826,274.6771526,361.9258118,50.71821499,203.9299297,262.1255684,382.8455276,52.99258232
67,214,Gauteng,GBIF,e,14044770,28.957917,-25.707917,176.7208338,248.5000038,677.5,80.86680031,161.5690918,271.1933594,547.3891602,82.64331055,137.5,258.5,685.25,69,160,280.5,660,71.75,199.611187,235.5097866,698.5734863,81.94889259,199.109726,240,721.6614685,84.94071007,209.611187,250,768.5881805,87.66241074,214.9818563,242.8907108,758.6504974,86.84100533
68,215,Western Cape,GBIF,e,15090924,20.374583,-34.124583,183.3274984,233.5299921,398.5,26.49195623,168.4272461,222.3374023,513.9765625,20.52563477,142.25,297,582.25,22.5,171.75,241.5,565.75,25,189.3826675,210.7536602,511.4855347,17.7610364,189.9694014,217.8946733,500.7611771,17.40392923,194.4774199,225.3809977,517.6192474,23.69576883,199.2477417,227.2870874,503.1593246,25.32542276
69,216,Free State,GBIF,e,14262338,29.29125,-27.457917,134.8020816,261.5400028,675.5,74.74588394,125.3989258,273.1630859,585.7485352,69.55371094,93.75,263.25,729.5,59.5,124.25,269.5,693.25,64.5,159.400506,230,685.9455109,75,159.3160343,245.1217365,702.7190247,77.55920219,172.6944542,250.0812149,688.5309906,76.81653976,177.5272608,250,712.8877106,79.1737442
70,217,Mpumalanga,GBIF,e,13972248,28.874583,-25.124583,200.0995827,259.260006,556.5,83.01075554,188.3237305,271.7858887,459.6567383,91.65820313,160.25,270,599,73.5,186.5,284.75,567,77,230,246.782465,532.6925507,84,230,250,553.7150726,87.08871651,240,260.6473494,602.982605,92,248.6101675,260,582.3448486,90
71,219,Free State,GBIF,e,14428022,26.124583,-28.79125,165.7104206,334.5100021,515.75,66.83670044,157.7268066,328.4020996,370.8193359,86.41772461,124,324.75,547.75,59.5,157,326.5,489.5,59,200,300,537.1511078,71,200,300,531.7349854,72.30127716,210,300,529.3006134,70,220,300,535.9316864,68.02574539
72,220,Gauteng,GBIF,e,14003322,28.624583,-25.374583,186.0816622,253.6199999,641.5,82.32479095,171.7561035,264.9067383,533.1882324,84.20019531,145,256,677.25,69.75,169,276.25,645.25,73.5,215.9005642,239.8471737,609.3539124,83.0172863,215.2952576,240.0852823,630.8666992,86.30101585,225.4568768,259.4261265,690.0623474,90.20319748,230.5151415,251.0766172,670.7440948,88.24772835
73,221,North West,GBIF,e,14220822,26.124583,-27.124583,169.6316624,303.9799929,594,73.91530228,159.1369629,289.2529297,469.7626953,89.4284668,126,285.5,672,66,158.5,291.25,593,64,198.4645605,267.3996782,560.1425171,77.06210899,199.3445778,277.5474882,557.3046112,78.99143791,209.8666954,261.2807608,576.1278534,78.49897194,212.5005007,260,595.5770264,79.84761047
