Time	UpperNe	LowerNe	Ne
32459.80274	152954.755	21706.061	52324.031
32508.68799	152974.066	21748.375	52337.280
32557.57323	152974.066	21767.166	52359.798
32606.45848	152965.339	21773.585	52377.964
32655.34372	152965.339	21791.031	52395.080
32704.22897	152974.066	21818.202	52411.708
32753.11421	153069.200	21833.288	52440.287
32801.99946	153038.102	21834.256	52447.157
32850.8847	153205.714	21848.911	52464.561
32899.76995	153205.714	21865.035	52473.131
32948.65519	153205.714	21871.256	52491.694
32997.54044	153334.472	21897.723	52514.894
33046.42568	153489.023	21903.262	52550.957
33095.31093	153544.306	21916.709	52573.738
33144.19617	153714.641	21924.336	52603.364
33193.08142	153714.641	21943.475	52627.939
33241.96666	153957.995	21986.347	52658.478
33290.85191	154139.200	21989.872	52708.691
33339.73715	154198.802	22015.626	52729.765
33388.6224	154316.896	22041.079	52750.951
33437.50764	154342.588	22055.341	52774.389
33486.39289	154342.588	22067.096	52803.239
33535.27813	154342.588	22091.110	52828.545
33584.16338	154575.326	22122.076	52841.917
33633.04862	154575.326	22129.424	52875.576
33681.93387	154830.037	22153.712	52913.514
33730.81911	154856.830	22165.833	52947.473
33779.70436	154830.037	22181.165	52964.313
33828.5896	154830.037	22188.810	52988.434
33877.47485	154858.943	22196.795	52999.822
33926.36009	154856.830	22196.795	53007.386
33975.24534	154858.943	22202.922	53036.133
34024.13058	154925.568	22241.925	53058.588
34073.01583	154945.608	22241.925	53091.681
34121.90107	154925.568	22255.775	53112.714
34170.78632	154945.608	22296.432	53128.714
34219.67156	155295.249	22310.818	53162.274
34268.55681	155295.249	22331.385	53176.842
34317.44205	155475.940	22337.684	53218.598
34366.3273	155482.873	22378.399	53235.902
34415.21254	155529.650	22401.101	53266.733
34464.09779	155532.544	22402.466	53310.245
34512.98303	155532.544	22414.631	53327.934
34561.86828	155738.518	22436.244	53352.753
34610.75352	155738.518	22452.966	53370.259
34659.63877	155627.702	22458.693	53388.702
34708.52401	155738.518	22481.993	53397.206
34757.40926	155875.120	22507.869	53416.345
34806.2945	155875.120	22519.464	53442.710
34855.17975	155899.328	22522.745	53445.790
34904.06499	156054.381	22550.784	53461.902
34952.95024	156067.445	22564.555	53491.862
35001.83548	156391.484	22584.087	53530.263
35050.72073	156607.257	22568.527	53532.509
35099.60597	156742.708	22591.343	53559.057
35148.49122	156746.603	22614.605	53576.037
35197.37646	156904.428	22621.982	53595.091
35246.26171	156923.697	22621.982	53605.211
35295.14696	157027.763	22662.274	53628.934
35344.0322	157047.114	22662.274	53642.416
35392.91745	157257.553	22664.848	53660.167
35441.80269	157310.776	22684.213	53683.297
35490.68794	157312.555	22707.891	53725.114
35539.57318	157331.613	22751.505	53733.135
35588.45843	157397.089	22751.505	53772.371
35637.34367	157623.127	22773.946	53776.308
35686.22892	157545.937	22773.946	53789.439
35735.11416	157623.127	22780.873	53794.193
35783.99941	157545.937	22781.889	53800.279
35832.88465	157681.763	22789.193	53814.345
35881.7699	157681.763	22792.334	53814.810
35930.65514	157764.463	22800.820	53861.806
35979.54039	157764.463	22814.997	53877.502
36028.42563	157764.463	22821.500	53884.004
36077.31088	157764.463	22867.339	53925.865
36126.19612	157863.134	22880.089	53961.368
36175.08137	157863.134	22912.229	53973.011
36223.96661	158197.627	22886.694	53984.918
36272.85186	157863.134	22912.229	53997.619
36321.7371	158293.780	22916.383	54035.390
36370.62235	158293.780	22940.638	54036.393
36419.50759	158739.725	22953.901	54064.360
36468.39284	158780.295	22969.361	54087.775
36517.27808	158963.458	22990.406	54095.371
36566.16333	159125.296	22998.193	54098.830
36615.04857	159125.296	23001.314	54100.102
36663.93382	159199.100	23003.650	54110.188
36712.81906	159363.736	23009.286	54122.820
36761.70431	159386.639	23020.338	54136.690
36810.58955	159582.783	23028.911	54146.771
36859.4748	159582.783	23060.575	54159.771
36908.36004	159802.441	23061.415	54172.467
36957.24529	159900.664	23062.996	54178.899
37006.13053	159900.664	23063.163	54202.060
37055.01578	159947.362	23063.163	54209.593
37103.90102	159802.441	23071.590	54223.510
37152.78627	159802.441	23077.274	54236.087
37201.67151	159582.783	23077.274	54247.607
37250.55676	159467.109	23077.274	54271.062
37299.442	159802.441	23094.506	54313.403
37348.32725	159947.362	23095.045	54324.198
37397.21249	159965.445	23101.130	54343.195
37446.09774	159965.445	23126.797	54343.813
37494.98298	159965.445	23127.726	54362.607
37543.86823	160029.186	23141.884	54374.675
37592.75347	160048.123	23139.825	54380.657
37641.63872	160048.123	23127.726	54390.978
37690.52396	160048.123	23145.383	54400.069
37739.40921	160048.123	23145.895	54406.088
37788.29445	160029.186	23147.811	54418.539
37837.1797	160152.329	23189.722	54432.460
37886.06494	160340.822	23190.191	54434.872
37934.95019	160340.822	23199.135	54451.553
37983.83544	160152.329	23199.135	54466.329
38032.72068	160152.329	23194.654	54476.185
38081.60593	160152.329	23194.654	54481.766
38130.49117	160340.822	23190.191	54481.766
38179.37642	160385.224	23199.135	54496.890
38228.26166	160385.224	23210.369	54500.320
38277.14691	160692.001	23213.195	54511.330
38326.03215	160820.680	23244.204	54531.652
38374.9174	160783.237	23261.319	54537.770
38423.80264	160936.660	23261.319	54543.516
38472.68789	160936.660	23287.077	54550.803
38521.57313	160936.660	23287.077	54551.199
38570.45838	160959.016	23297.512	54557.195
38619.34362	160982.449	23303.495	54567.722
38668.22887	161249.475	23303.495	54574.727
38717.11411	161281.829	23307.622	54589.441
38765.99936	161281.829	23313.306	54603.797
38814.8846	161352.721	23328.460	54617.847
38863.76985	161559.768	23329.531	54628.302
38912.65509	161559.768	23329.531	54631.023
38961.54034	161674.557	23352.370	54635.710
39010.42558	161689.535	23353.449	54648.836
39059.31083	161713.634	23356.598	54654.561
39108.19607	161791.925	23357.920	54687.585
39157.08132	161791.925	23360.887	54699.947
39205.96656	161820.039	23364.010	54715.727
39254.85181	161820.039	23364.010	54732.521
39303.73705	161851.292	23369.270	54750.421
39352.6223	161820.039	23372.150	54755.623
39401.50754	161820.039	23393.145	54762.103
39450.39279	161820.039	23393.813	54777.215
39499.27803	161820.039	23393.813	54787.522
39548.16328	161791.925	23406.711	54802.404
39597.04852	161820.039	23406.711	54805.389
39645.93377	161851.292	23414.440	54803.712
39694.81901	161851.292	23440.119	54815.615
39743.70426	161889.283	23444.030	54824.625
39792.5895	161889.283	23460.085	54841.797
39841.47475	161889.283	23460.763	54868.339
39890.35999	162082.600	23466.048	54868.730
39939.24524	162082.600	23460.763	54871.508
39988.13048	161889.283	23466.048	54871.508
40037.01573	161889.283	23471.498	54871.508
40085.90097	161889.283	23477.903	54874.196
40134.78622	162082.600	23477.903	54881.598
40183.67146	162082.600	23483.478	54895.243
40232.55671	162101.864	23486.552	54899.831
40281.44195	162101.864	23492.200	54905.384
40330.3272	162195.288	23505.745	54910.104
40379.21244	162195.949	23506.987	54925.707
40428.09769	162264.391	23506.987	54925.707
40476.98293	162264.391	23515.516	54945.042
40525.86818	162195.949	23522.471	54948.338
40574.75342	162195.949	23528.874	54956.241
40623.63867	162264.391	23528.874	54961.144
40672.52392	162264.391	23527.412	54972.910
40721.40916	162307.914	23528.874	54978.543
40770.29441	162320.778	23529.991	55002.525
40819.17965	162348.268	23536.816	55009.711
40868.0649	162388.981	23536.816	55010.847
40916.95014	162388.981	23536.816	55012.860
40965.83539	162388.981	23536.816	55030.126
41014.72063	162388.981	23536.816	55040.295
41063.60588	162596.101	23536.816	55040.295
41112.49112	162596.101	23549.529	55055.126
41161.37637	162649.424	23549.529	55058.169
41210.26161	162723.286	23558.892	55074.760
41259.14686	162723.286	23572.094	55083.468
41308.0321	162723.286	23579.712	55102.840
41356.91735	162992.056	23581.206	55108.966
41405.80259	162992.056	23592.470	55111.913
41454.68784	162992.056	23592.470	55111.913
41503.57308	162856.939	23581.206	55112.178
41552.45833	163026.892	23581.206	55117.942
41601.34357	163040.273	23581.206	55133.692
41650.22882	163140.239	23581.206	55147.792
41699.11406	163214.349	23581.206	55157.917
41747.99931	163227.831	23598.699	55158.043
41796.88455	163370.594	23627.850	55158.960
41845.7698	163372.116	23639.741	55164.039
41894.65504	163391.841	23648.357	55182.872
41943.54029	163391.841	23648.357	55184.594
41992.42553	163391.841	23651.704	55192.875
42041.31078	163391.841	23651.704	55192.921
42090.19602	163391.841	23651.704	55193.405
42139.08127	163391.841	23651.704	55196.535
42187.96651	163467.326	23663.123	55206.795
42236.85176	163467.326	23669.492	55207.852
42285.737	163467.326	23681.539	55211.245
42334.62225	163480.716	23707.983	55219.630
42383.50749	163480.716	23707.983	55227.759
42432.39274	163480.716	23707.983	55227.759
42481.27798	163687.232	23707.983	55228.770
42530.16323	163687.232	23707.983	55235.255
42579.04847	163687.232	23707.983	55235.255
42627.93372	163480.716	23711.219	55230.764
42676.81896	163480.716	23725.451	55241.553
42725.70421	163480.716	23725.451	55257.520
42774.58945	163480.716	23732.053	55269.190
42823.4747	163480.716	23751.780	55275.311
42872.35994	163687.232	23751.780	55275.311
42921.24519	163687.232	23751.780	55281.123
42970.13043	163765.652	23754.844	55283.472
43019.01568	163765.652	23774.225	55291.902
43067.90092	163892.538	23778.853	55291.902
43116.78617	163892.538	23778.853	55285.535
43165.67141	163892.538	23778.853	55292.725
43214.55666	164056.453	23785.782	55292.725
43263.4419	164056.453	23785.782	55302.086
43312.32715	164056.453	23792.766	55300.930
43361.2124	164056.485	23793.833	55308.001
43410.09764	164056.485	23799.349	55308.009
43458.98289	164093.950	23801.246	55338.167
43507.86813	164093.950	23801.246	55338.167
43556.75338	164093.950	23801.246	55351.606
43605.63862	164093.950	23802.017	55352.733
43654.52387	164056.485	23818.158	55353.949
43703.40911	164056.485	23818.158	55357.215
43752.29436	164056.485	23829.964	55366.642
43801.1796	164056.485	23829.964	55372.004
43850.06485	164056.485	23836.159	55380.153
43898.95009	164094.203	23836.159	55384.256
43947.83534	164094.203	23845.823	55384.690
43996.72058	164094.203	23845.823	55388.702
44045.60583	164094.203	23846.508	55388.702
44094.49107	164130.881	23846.508	55393.334
44143.37632	164130.881	23846.508	55400.691
44192.26156	164130.881	23846.508	55401.975
44241.14681	164195.440	23846.508	55401.975
44290.03205	164130.881	23846.508	55407.264
44338.9173	164094.203	23846.508	55403.772
44387.80254	164094.203	23845.823	55409.438
44436.68779	164195.440	23845.823	55414.936
44485.57303	164245.617	23845.823	55419.218
44534.45828	164245.617	23845.823	55419.611
44583.34352	164245.617	23846.508	55429.861
44632.22877	164245.617	23873.207	55434.129
44681.11401	164245.617	23874.161	55439.070
44729.99926	164245.617	23885.430	55457.153
44778.8845	164245.617	23885.430	55451.877
44827.76975	164269.955	23885.430	55461.164
44876.65499	164278.787	23885.430	55466.210
44925.54024	164278.787	23885.430	55466.524
44974.42548	164420.330	23874.161	55470.916
45023.31073	164420.330	23874.161	55470.916
45072.19597	164420.330	23885.430	55477.640
45121.08122	164501.812	23885.430	55478.759
45169.96646	164602.815	23885.430	55487.152
45218.85171	164602.815	23885.430	55488.754
45267.73695	164602.815	23885.430	55490.915
45316.6222	164602.815	23885.430	55499.117
45365.50744	164602.815	23885.430	55503.782
45414.39269	164602.815	23893.083	55509.215
45463.27793	164602.815	23893.083	55509.215
45512.16318	164602.815	23896.584	55509.215
45561.04842	164602.815	23893.083	55509.811
45609.93367	164602.815	23893.083	55511.124
45658.81891	164602.815	23893.083	55511.124
45707.70416	164602.815	23893.083	55515.047
45756.5894	164602.815	23893.083	55515.047
45805.47465	164602.815	23896.584	55525.581
45854.35989	164856.310	23896.584	55526.160
45903.24514	164856.310	23897.122	55531.501
45952.13038	164856.310	23897.122	55534.068
46001.01563	164856.310	23897.122	55545.546
46049.90088	164602.815	23900.080	55548.320
46098.78612	164602.815	23902.821	55555.902
46147.67137	164501.812	23902.821	55555.902
46196.55661	164602.815	23907.209	55556.585
46245.44186	164602.815	23909.638	55556.819
46294.3271	164602.815	23909.638	55555.902
46343.21235	164602.815	23911.750	55555.902
46392.09759	164602.815	23911.750	55555.902
46440.98284	164602.815	23911.831	55556.585
46489.86808	164602.815	23911.831	55564.228
46538.75333	164602.815	23911.831	55569.136
46587.63857	164602.815	23925.300	55564.228
46636.52382	164602.815	23925.300	55570.003
46685.40906	164602.815	23911.831	55570.003
46734.29431	164602.815	23911.831	55575.027
46783.17955	164602.815	23911.831	55575.627
46832.0648	164684.824	23911.750	55576.190
46880.95004	164684.824	23911.750	55578.254
46929.83529	164856.310	23911.750	55579.092
46978.72053	164856.310	23911.750	55579.092
47027.60578	164856.310	23911.750	55586.311
47076.49102	164856.310	23911.750	55579.092
47125.37627	164858.116	23911.750	55587.853
47174.26151	164858.279	23911.750	55591.452
47223.14676	165107.773	23911.750	55587.853
47272.032	165107.773	23911.750	55587.853
47320.91725	165107.773	23911.750	55593.780
47369.80249	165109.093	23909.638	55597.527
47418.68774	165109.093	23907.209	55599.100
47467.57298	165109.093	23907.209	55598.354
47516.45823	165109.093	23907.209	55599.100
47565.34347	165109.093	23907.209	55599.216
47614.22872	165109.093	23907.209	55599.216
47663.11396	165109.093	23907.209	55600.520
47711.99921	165109.093	23907.209	55600.520
47760.88445	165109.093	23909.638	55601.208
47809.7697	165109.093	23909.638	55601.208
47858.65494	165109.093	23909.638	55601.208
47907.54019	165109.093	23909.638	55606.828
47956.42543	165109.093	23909.638	55616.675
48005.31068	165109.093	23907.209	55616.231
48054.19592	165109.093	23907.209	55616.231
48103.08117	165109.093	23907.209	55616.231
48151.96641	165109.093	23907.209	55616.231
48200.85166	165109.093	23907.209	55606.828
48249.7369	165196.337	23907.209	55606.828
48298.62215	165196.337	23907.209	55616.231
48347.50739	165196.337	23907.209	55606.828
48396.39264	165196.337	23907.209	55606.828
48445.27788	165196.337	23907.209	55606.828
48494.16313	165196.337	23907.209	55606.828
48543.04837	165196.337	23907.209	55616.675
48591.93362	165277.520	23909.638	55621.232
48640.81886	165277.520	23909.638	55621.232
48689.70411	165277.520	23909.638	55627.007
48738.58935	165277.520	23909.638	55627.007
48787.4746	165277.520	23909.638	55627.007
48836.35985	165277.520	23909.638	55627.007
48885.24509	165277.520	23909.638	55627.007
48934.13034	165277.520	23909.638	55628.911
48983.01558	165277.520	23909.638	55632.774
49031.90083	165196.337	23909.638	55632.774
49080.78607	165196.337	23909.638	55632.774
49129.67132	165277.520	23909.638	55637.040
49178.55656	165277.520	23909.638	55655.457
49227.44181	165277.520	23909.638	55632.774
49276.32705	165277.520	23909.638	55637.040
49325.2123	165277.520	23909.638	55632.774
49374.09754	165277.520	23909.638	55632.774
49422.98279	165288.183	23909.638	55632.774
49471.86803	165288.183	23907.209	55632.774
49520.75328	165288.183	23907.209	55632.774
49569.63852	165288.183	23907.209	55627.007
49618.52377	165288.183	23907.209	55628.911
49667.40901	165332.821	23907.209	55628.911
49716.29426	165388.295	23907.209	55627.007
49765.1795	165473.598	23907.209	55627.007
49814.06475	165473.598	23909.638	55632.774
49862.94999	165473.598	23909.638	55632.774
49911.83524	165473.598	23909.638	55628.911
49960.72048	165473.598	23909.638	55632.774
50009.60573	165473.598	23909.638	55632.774
50058.49097	165473.598	23909.638	55632.774
50107.37622	165473.598	23909.638	55655.457
50156.26146	165473.598	23909.638	55656.253
50205.14671	165544.876	23909.638	55657.595
50254.03195	165629.797	23909.638	55660.110
50302.9172	165629.797	23909.638	55662.962
50351.80244	165629.797	23909.638	55662.962
50400.68769	165640.616	23909.638	55660.110
50449.57293	165640.616	23909.638	55662.962
50498.45818	165694.058	23909.638	55668.493
50547.34342	165760.642	23909.638	55668.493
50596.22867	165760.642	23909.638	55668.493
50645.11391	165760.642	23909.638	55669.186
50693.99916	165760.642	23909.638	55672.202
50742.8844	165840.189	23909.638	55676.179
50791.76965	165840.189	23909.638	55676.179
50840.65489	165840.189	23909.638	55676.179
50889.54014	165840.189	23909.638	55676.179
50938.42538	165840.189	23909.638	55676.179
50987.31063	165840.189	23909.638	55674.944
51036.19587	165840.189	23909.638	55676.179
51085.08112	165840.189	23909.638	55676.179
51133.96636	165840.189	23909.638	55685.721
51182.85161	165844.162	23909.638	55685.721
51231.73685	165841.555	23909.638	55685.721
51280.6221	165841.555	23909.638	55685.721
51329.50734	165841.555	23909.638	55685.721
51378.39259	165841.555	23909.638	55685.721
51427.27783	165841.555	23909.638	55691.769
51476.16308	165841.555	23909.638	55691.769
51525.04833	165841.555	23909.638	55691.769
51573.93357	165841.555	23909.638	55691.769
51622.81882	165841.555	23909.638	55691.769
51671.70406	165841.555	23909.638	55691.769
51720.58931	165841.555	23909.638	55689.986
51769.47455	165841.555	23909.638	55689.986
51818.3598	165841.555	23909.638	55691.769
51867.24504	165841.555	23909.638	55692.888
51916.13029	165841.555	23909.638	55692.888
51965.01553	165841.555	23909.638	55692.888
52013.90078	165841.555	23911.750	55692.888
52062.78602	165841.555	23911.750	55692.888
52111.67127	165841.555	23911.750	55692.888
52160.55651	165841.555	23911.831	55692.888
52209.44176	165841.555	23911.831	55692.888
52258.327	165841.555	23911.831	55692.888
52307.21225	165841.555	23911.831	55693.338
52356.09749	165841.555	23911.831	55693.338
52404.98274	165841.555	23925.300	55694.780
52453.86798	165841.555	23925.300	55693.338
52502.75323	165841.555	23925.300	55693.338
52551.63847	165841.555	23911.831	55694.780
52600.52372	165844.162	23911.831	55694.780
52649.40896	165844.162	23911.831	55694.780
52698.29421	165844.162	23911.831	55694.780
52747.17945	165844.162	23911.831	55694.780
52796.0647	165844.162	23911.831	55694.780
52844.94994	165961.013	23911.831	55695.419
52893.83519	165961.013	23911.831	55695.419
52942.72043	165961.013	23911.831	55695.419
52991.60568	165961.013	23911.831	55702.007
53040.49092	165844.162	23911.831	55698.600
53089.37617	165844.162	23925.300	55702.206
53138.26141	165844.162	23925.300	55702.007
53187.14666	165844.162	23925.300	55702.007
53236.0319	165844.162	23925.300	55702.206
53284.91715	165844.162	23925.300	55702.206
53333.80239	165844.162	23925.300	55705.117
53382.68764	165844.162	23925.300	55705.117
53431.57288	165844.162	23925.300	55705.117
53480.45813	165844.162	23925.300	55705.117
53529.34337	165844.162	23925.300	55706.909
53578.22862	165844.162	23925.300	55706.909
53627.11386	165844.162	23925.300	55706.909
53675.99911	165844.162	23925.300	55707.922
53724.88435	165844.162	23925.300	55707.922
53773.7696	165844.162	23925.300	55707.922
53822.65484	165844.162	23925.300	55707.922
53871.54009	165844.162	23925.300	55707.922
53920.42533	165961.013	23925.300	55709.569
53969.31058	165961.013	23925.300	55709.569
54018.19582	165961.013	23925.300	55713.408
54067.08107	165961.013	23925.300	55709.569
54115.96631	165961.013	23925.300	55709.569
54164.85156	165961.013	23925.300	55709.569
54213.73681	165961.013	23925.300	55709.569
54262.62205	165961.013	23925.300	55709.569
54311.5073	165961.013	23925.300	55709.569
54360.39254	165961.013	23925.300	55709.569
54409.27779	165961.013	23925.300	55709.569
54458.16303	165961.013	23925.300	55709.569
54507.04828	165961.013	23925.300	55709.569
54555.93352	165961.013	23925.300	55709.569
54604.81877	165961.013	23925.300	55709.569
54653.70401	165961.013	23925.300	55713.408
54702.58926	165961.013	23925.300	55713.408
54751.4745	165961.013	23925.300	55713.408
54800.35975	165961.013	23925.300	55713.408
54849.24499	165961.013	23925.300	55713.408
54898.13024	165961.013	23925.300	55713.408
54947.01548	165961.013	23925.300	55713.408
54995.90073	165961.013	23925.300	55709.569
55044.78597	165961.013	23925.300	55709.569
55093.67122	165961.013	23925.300	55709.569
55142.55646	165961.013	23925.300	55709.569
55191.44171	165961.013	23925.300	55709.569
55240.32695	165961.013	23925.300	55709.569
55289.2122	165961.013	23925.300	55707.922
55338.09744	165961.013	23925.300	55707.922
55386.98269	165961.013	23925.300	55707.922
55435.86793	165961.013	23925.300	55707.922
55484.75318	165961.013	23925.300	55707.922
55533.63842	165961.013	23925.300	55707.922
55582.52367	165961.013	23925.300	55707.922
55631.40891	165961.013	23925.300	55707.922
55680.29416	165961.013	23925.300	55707.922
55729.1794	165961.013	23925.300	55707.922
55778.06465	165961.013	23925.300	55707.922
55826.94989	165961.527	23925.300	55707.922
55875.83514	165961.527	23925.300	55707.922
55924.72038	165961.527	23925.300	55707.922
55973.60563	165961.527	23925.300	55707.922
56022.49087	165961.527	23925.300	55707.922
56071.37612	165961.527	23925.300	55707.922
56120.26136	165961.527	23925.300	55707.922
56169.14661	165961.527	23925.300	55707.922
56218.03185	165961.527	23925.300	55707.922
56266.9171	165961.527	23925.300	55707.922
56315.80234	165961.527	23925.300	55707.922
56364.68759	165961.527	23925.300	55707.922
56413.57283	165961.527	23925.300	55707.922
56462.45808	165961.527	23925.300	55707.922
56511.34332	165961.527	23925.300	55707.922
56560.22857	165961.527	23925.300	55707.922
56609.11381	165961.527	23925.300	55707.922
56657.99906	165961.527	23925.300	55707.922
56706.8843	165961.527	23925.300	55707.922
56755.76955	165961.527	23925.300	55707.922
56804.65479	165961.527	23925.300	55706.909
56853.54004	165961.527	23925.300	55706.909
56902.42529	165961.527	23925.300	55706.909
56951.31053	165961.527	23925.300	55707.922
57000.19578	165961.527	23911.831	55707.922
57049.08102	165961.527	23911.831	55707.922
57097.96627	165961.527	23911.831	55707.922
57146.85151	165961.527	23911.831	55707.922
57195.73676	165961.527	23911.831	55707.922
57244.622	165961.527	23911.831	55706.909
57293.50725	165961.527	23911.831	55706.909
57342.39249	165961.527	23911.831	55706.909
57391.27774	165961.527	23911.831	55706.909
57440.16298	165961.527	23911.831	55707.922
57489.04823	165961.527	23911.831	55707.922
57537.93347	165961.527	23911.831	55707.922
57586.81872	165961.527	23911.831	55707.922
57635.70396	165961.527	23911.831	55707.922
57684.58921	165961.527	23911.831	55707.922
57733.47445	165961.527	23911.831	55707.922
57782.3597	165961.527	23911.831	55706.909
57831.24494	165961.527	23911.831	55706.909
57880.13019	165961.527	23911.831	55706.909
57929.01543	165961.527	23911.831	55706.909
57977.90068	165961.527	23911.831	55706.909
58026.78592	165961.527	23911.831	55707.922
58075.67117	165961.527	23911.831	55709.569
58124.55641	165961.527	23911.831	55709.569
58173.44166	165961.527	23911.831	55709.569
58222.3269	165961.527	23911.831	55709.569
58271.21215	165963.947	23911.831	55713.408
58320.09739	165963.947	23911.831	55713.408
58368.98264	165963.947	23911.831	55713.408
58417.86788	165963.947	23911.831	55713.408
58466.75313	165963.947	23911.831	55713.408
58515.63837	165963.947	23911.831	55713.408
58564.52362	165963.947	23911.831	55713.408
58613.40886	165963.947	23911.831	55713.408
58662.29411	165963.947	23911.831	55713.408
58711.17935	165963.947	23911.831	55713.408
58760.0646	165963.947	23911.831	55713.408
58808.94984	165963.947	23911.831	55715.473
58857.83509	165963.947	23911.831	55715.473
58906.72033	165963.947	23911.831	55715.473
58955.60558	165963.947	23911.831	55715.473
59004.49082	165963.947	23911.831	55715.473
59053.37607	165963.947	23911.831	55715.473
59102.26131	165963.947	23911.831	55713.408
59151.14656	165963.947	23911.831	55713.408
59200.0318	165963.947	23911.831	55713.408
59248.91705	165963.947	23911.831	55713.408
59297.80229	165963.947	23911.831	55713.408
59346.68754	165963.947	23911.831	55713.408
59395.57278	165963.947	23911.831	55713.408
59444.45803	165963.947	23911.831	55713.408
59493.34327	165963.947	23911.831	55713.408
59542.22852	165963.947	23911.831	55713.408
59591.11377	165963.947	23911.831	55713.408
59639.99901	165963.947	23911.831	55713.408
59688.88426	165963.947	23911.831	55713.408
59737.7695	165963.947	23911.831	55713.408
59786.65475	165963.947	23911.831	55713.408
59835.53999	165998.452	23911.831	55713.408
59884.42524	165998.452	23911.831	55709.569
59933.31048	165998.452	23911.831	55709.569
59982.19573	165998.452	23911.831	55709.569
60031.08097	165998.452	23911.831	55709.569
60079.96622	165998.452	23911.831	55709.569
60128.85146	165998.452	23911.831	55713.408
60177.73671	165998.452	23911.831	55713.408
60226.62195	165998.452	23911.831	55713.408
60275.5072	165998.452	23911.831	55713.408
60324.39244	165998.452	23911.831	55713.408
60373.27769	165998.452	23911.831	55709.569
60422.16293	165998.452	23911.831	55709.569
60471.04818	165998.452	23911.831	55709.569
60519.93342	165998.452	23911.831	55709.569
60568.81867	165998.452	23911.831	55709.569
60617.70391	165998.452	23911.831	55709.569
60666.58916	165998.452	23911.831	55709.569
60715.4744	165998.452	23911.831	55707.922
60764.35965	165998.452	23911.831	55707.922
60813.24489	165998.452	23911.831	55707.922
60862.13014	165998.452	23911.831	55707.922
60911.01538	165998.452	23911.831	55707.922
60959.90063	165998.452	23911.831	55707.922
61008.78587	165998.452	23911.831	55707.922
61057.67112	165998.452	23911.831	55707.922
61106.55636	165998.452	23911.831	55707.922
61155.44161	165998.452	23911.831	55707.922
61204.32685	165998.452	23911.831	55707.922
61253.2121	165998.452	23911.831	55707.922
61302.09734	165998.452	23911.831	55707.922
61350.98259	165998.452	23911.831	55707.922
61399.86783	165998.452	23911.831	55707.922
61448.75308	165998.452	23911.831	55707.922
61497.63832	165998.452	23911.831	55707.922
61546.52357	165998.452	23911.831	55707.922
61595.40881	165998.452	23911.831	55707.922
61644.29406	165998.452	23911.831	55707.922
61693.1793	165998.452	23911.831	55707.922
61742.06455	165998.452	23911.831	55707.922
61790.94979	165998.452	23911.831	55707.922
61839.83504	165998.452	23911.831	55707.922
61888.72028	165998.452	23911.831	55707.922
61937.60553	165998.452	23911.831	55707.922
61986.49077	165998.452	23911.831	55707.922
62035.37602	165998.452	23911.831	55707.922
62084.26126	165998.452	23911.831	55707.922
62133.14651	165998.452	23911.831	55707.922
62182.03175	165998.452	23911.831	55707.922
62230.917	165998.452	23911.831	55707.922
62279.80224	165998.452	23911.831	55707.922
62328.68749	165998.452	23911.831	55706.909
62377.57274	165998.452	23911.831	55706.909
62426.45798	165998.452	23911.831	55706.909
62475.34323	165998.452	23911.831	55706.909
62524.22847	165998.452	23911.831	55706.909
62573.11372	165998.452	23911.831	55706.909
62621.99896	165998.452	23911.831	55706.909
62670.88421	165998.452	23911.831	55706.909
62719.76945	165998.452	23911.831	55707.922
62768.6547	165998.452	23911.831	55707.922
62817.53994	165998.452	23911.831	55707.922
62866.42519	165998.452	23911.831	55707.922
62915.31043	165998.452	23911.831	55707.922
62964.19568	165998.452	23911.831	55707.922
63013.08092	165998.452	23911.831	55707.922
63061.96617	165998.452	23911.831	55707.922
63110.85141	165998.452	23911.831	55707.922
63159.73666	165998.452	23911.831	55707.922
63208.6219	165998.452	23911.831	55707.922
63257.50715	165998.452	23911.831	55707.922
63306.39239	165998.452	23911.831	55707.922
63355.27764	165998.452	23911.831	55709.569
63404.16288	165998.452	23911.831	55709.569
63453.04813	165998.452	23911.831	55709.569
63501.93337	165998.452	23911.831	55709.569
63550.81862	165998.452	23911.831	55709.569
63599.70386	165998.452	23911.831	55707.922
63648.58911	165998.452	23911.831	55707.922
63697.47435	165998.452	23911.831	55707.922
63746.3596	165998.452	23911.831	55707.922
63795.24484	165998.452	23911.831	55707.922
63844.13009	165998.452	23911.831	55707.922
63893.01533	165998.452	23911.831	55707.922
63941.90058	165998.452	23911.831	55707.922
63990.78582	165998.452	23911.831	55707.922
64039.67107	165998.452	23911.831	55707.922
64088.55631	165998.452	23911.831	55707.922
64137.44156	165998.452	23911.831	55707.922
64186.3268	165998.452	23911.831	55707.922
64235.21205	165998.452	23911.831	55707.922
64284.09729	165998.452	23911.831	55707.922
64332.98254	165998.452	23911.831	55707.922
64381.86778	165998.452	23911.831	55707.922
64430.75303	165998.452	23911.831	55707.922
64479.63827	165998.452	23911.831	55707.922
64528.52352	165998.452	23911.831	55707.922
64577.40876	165998.452	23911.831	55707.922
64626.29401	165998.452	23911.831	55707.922
64675.17925	165998.452	23911.831	55707.922
64724.0645	165998.452	23911.831	55707.922
64772.94974	165998.452	23911.831	55707.922
64821.83499	165998.452	23911.831	55707.922
64870.72023	165998.452	23911.831	55707.922
64919.60548	165998.452	23911.831	55707.922
64968.49072	165998.452	23911.831	55707.922
