"","X","Y","bio1","bio12","bio15","bio7"
"215",85.5208333333331,38.9375,114.361667633057,32,104.877304077148,506.720008850098
"216",136.895833333333,-25.3541666666666,228.500003814697,123,39.5938987731934,336.999969482422
"217",52.4374999999998,56.7708333333334,26.5733313560486,541,31.6963024139404,414.039993286133
"218",42.3958333333332,1.18750000000004,278.386669158936,536,88.365852355957,163.599987030029
"219",4.93749999999992,16.5625,291.03666305542,197,151.245986938477,279.280014038086
"220",76.8124999999998,45.1458333333334,79.4799995422363,251,26.9203872680664,527.200012207031
"221",19.3124999999999,-1.56249999999996,253.425006866455,1958,30.8844928741455,107.800006866455
"222",9.35416666666658,8.43750000000004,277.221660614014,1298,92.8313217163086,185.64001083374
"223",60.9374999999998,52.9375,27.4483323097229,346,43.7936477661133,456.839981079102
"224",33.8124999999999,4.31250000000004,232.175006866455,757,49.6480331420898,156.800003051758
"225",97.0624999999998,36.3541666666667,49.2133331298828,106,81.5675201416016,413.720016479492
"226",12.4791666666666,65.5625,34.7670459747314,1756,24.6312732696533,217.045440673828
"227",23.4791666666666,-20.3958333333333,235.178337097168,388,105.23998260498,283.480014801025
"228",22.6874999999999,11.6041666666667,258.355007171631,666,130.460388183594,261.640014648438
"229",36.2708333333332,-1.18749999999996,201.849994659424,739,66.9354858398438,178.240013122559
"230",-35.9375,-8.85416666666663,216.32833480835,1298,59.4706230163574,115.280017852783
"231",136.895833333333,49.7291666666667,4.12999927997589,631,75.0960464477539,551.879997253418
"232",25.1458333333332,45.3541666666667,55.8766651153564,689,46.8434867858887,288.720016479492
"233",136.395833333333,35.2708333333334,112.220001220703,2081,42.6354370117188,307.560005187988
"234",-27.4375,75.3125,-214.953327178955,705,20.9417915344238,289.000015258789
"235",119.354166666666,68.9375,-143.999996185303,253,52.6834526062012,648.679962158203
"236",65.3541666666665,28.0625,237.851657867432,121,68.3312301635742,379.959983825684
"237",56.5208333333332,54.6458333333334,28.4816670417786,578,30.2402172088623,427.399978637695
"238",51.3958333333332,17.7708333333334,260.733337402344,72,67.5574417114258,257.719993591309
"239",26.8541666666666,64.1875,19.1416656970978,582,35.8963966369629,342.639999389648
"240",-0.937500000000071,28.6041666666667,248.768329620361,15,46.9017639160156,402.200012207031
"241",131.604166666666,-20.5625,249.886665344238,354,104.857467651367,300.559997558594
"242",45.1041666666665,64.8958333333334,-4.33166682720184,546,35.414192199707,398.919982910156
"243",-8.47916666666672,16.9791666666667,295.590000152588,167,136.836776733398,287.880001068115
"244",35.0208333333332,-18.6875,244.448337554932,1091,86.1049652099609,189.23999786377
"245",133.895833333333,-24.2291666666666,212.561664581299,271,40.2048377990723,331.479988098145
"246",38.1041666666665,-9.85416666666663,244.503326416016,863,106.023307800293,142.479991912842
"247",-10.6458333333334,7.89583333333337,259.075012207031,2654,66.2795562744141,175.280017852783
"248",-40.8541666666667,-8.85416666666663,252.765007019043,506,93.1358642578125,169.680004119873
"249",77.3124999999998,26.5625,257.784996032715,750,157.291946411133,347.039985656738
"250",47.5208333333332,10.1041666666667,210.741672515869,184,91.384162902832,179.200000762939
"251",32.7291666666665,40.0625,93.8933372497559,444,43.8915367126465,336.879997253418
"252",10.2708333333332,19.9375,264.554996490479,16,82.4035949707031,328.560028076172
"253",35.8124999999999,1.3541666666667,227.145004272461,617,55.0919303894043,158.520002365112
"254",102.979166666666,-1.43749999999996,262.308330535889,2569,31.3092613220215,85.1199913024902
"255",15.6458333333332,15.3125,279.53332901001,120,156.117431640625,276.24002456665
"256",5.72916666666659,49.3125,95.2383327484131,876,15.3104972839355,244.120006561279
"257",103.354166666666,48.5208333333334,-10.2083337306976,328,118.129493713379,466.159973144531
"258",73.6458333333331,29.7291666666667,255.065002441406,220,113.821594238281,374.879989624023
