Time	UpperNe	LowerNe	Ne
10220.41391	335492.916	3440.836	21635.957
10235.8526	335135.331	3417.179	20579.654
10251.2913	334473.574	3410.804	19780.253
10266.72999	333468.847	3394.530	19051.076
10282.16868	332198.672	3394.530	18143.626
10297.60737	331976.794	3382.871	17240.528
10313.04606	330782.964	3383.677	16594.253
10328.48475	329804.842	3382.607	16012.719
10343.92345	328030.468	3367.965	15528.683
10359.36214	326403.617	3343.979	15000.613
10374.80083	325455.836	3331.279	14497.184
10390.23952	324457.177	3315.645	14061.903
10405.67821	323445.926	3315.078	13685.410
10421.1169	323098.370	3307.924	13363.293
10436.5556	322207.455	3300.450	12988.838
10451.99429	321341.156	3299.965	12721.037
10467.43298	320211.538	3297.467	12485.534
10482.87167	319604.374	3277.462	12256.168
10498.31036	318890.121	3272.631	12047.970
10513.74905	318228.111	3258.637	11836.848
10529.18775	316994.279	3253.860	11654.098
10544.62644	316994.279	3255.986	11492.827
10560.06513	316337.894	3243.520	11307.584
10575.50382	315356.845	3224.569	11129.516
10590.94251	314368.538	3224.034	10959.797
10606.3812	312452.364	3204.760	10811.175
10621.8199	310705.885	3198.140	10693.803
10637.25859	309776.775	3183.465	10581.284
10652.69728	308692.484	3177.059	10467.180
10668.13597	307640.106	3166.973	10366.068
10683.57466	306574.103	3162.827	10267.370
10699.01336	305246.858	3164.889	10119.990
10714.45205	304105.878	3164.278	10023.817
10729.89074	303012.436	3151.862	9937.448
10745.32943	301083.349	3140.128	9849.169
10760.76812	299441.071	3136.817	9778.451
10776.20681	296793.595	3133.603	9683.784
10791.64551	294673.838	3130.130	9603.799
10807.0842	292814.897	3113.823	9511.110
10822.52289	291820.893	3113.823	9445.183
10837.96158	291090.485	3109.730	9383.569
10853.40027	290373.045	3102.778	9314.961
10868.83896	289320.112	3099.113	9262.544
10884.27766	287115.282	3078.433	9182.840
10899.71635	286621.361	3093.973	9117.343
10915.15504	285844.598	3083.217	9038.223
10930.59373	284739.435	3078.433	8992.768
10946.03242	282872.260	3092.846	8926.712
10961.47111	281796.213	3092.846	8859.810
10976.90981	280111.131	3105.877	8811.734
10992.3485	279141.328	3092.846	8765.275
11007.78719	278206.501	3089.845	8706.081
11023.22588	277779.092	3082.354	8666.886
11038.66457	277052.917	3065.837	8627.372
11054.10326	275695.141	3056.210	8582.878
11069.54196	273815.814	3052.239	8529.285
11084.98065	272190.689	3054.125	8495.683
11100.41934	271494.907	3064.825	8460.902
11115.85803	270903.806	3056.210	8410.212
11131.29672	270367.635	3058.521	8375.273
11146.73541	269163.925	3052.239	8330.656
11162.17411	267904.053	3050.494	8292.384
11177.6128	267128.902	3037.944	8253.598
11193.05149	266222.350	3037.138	8218.483
11208.49018	264816.608	3021.243	8185.071
11223.92887	264204.734	3020.795	8152.174
11239.36756	263870.519	3015.581	8116.354
11254.80626	262761.172	3015.581	8087.544
11270.24495	261965.197	3012.610	8047.482
11285.68364	261180.652	3007.611	8026.240
11301.12233	259262.374	3006.188	7998.337
11316.56102	258265.570	3009.973	7971.385
11331.99972	253829.023	3003.297	7943.676
11347.43841	253374.618	3001.388	7918.406
11362.8771	252056.327	3010.199	7895.467
11378.31579	249443.975	3004.992	7873.545
11393.75448	247124.490	2996.391	7851.064
11409.19317	245559.953	2996.391	7824.554
11424.63187	244640.267	2993.354	7800.484
11440.07056	243507.568	2987.797	7778.003
11455.50925	242268.702	2973.211	7751.905
11470.94794	241093.157	2975.537	7728.220
11486.38663	240313.565	2973.745	7709.808
11501.82532	238200.388	2972.852	7693.772
11517.26402	236462.815	2973.745	7673.292
11532.70271	236096.951	2975.537	7652.246
11548.1414	235272.148	2983.252	7628.757
11563.58009	234097.385	2987.797	7609.043
11579.01878	233089.592	2990.734	7600.923
11594.45747	231672.493	2985.551	7576.232
11609.89617	229908.787	2975.366	7553.790
11625.33486	228007.447	2975.366	7535.451
11640.77355	226232.598	2973.351	7516.158
11656.21224	224620.292	2974.400	7497.392
11671.65093	223330.117	2968.072	7474.400
11687.08962	222146.737	2970.455	7456.752
11702.52832	220391.359	2961.559	7438.679
11717.96701	219617.884	2959.644	7424.763
11733.4057	218478.379	2951.444	7408.171
11748.84439	217283.781	2949.130	7393.109
11764.28308	215661.659	2949.225	7380.344
11779.72177	214724.461	2951.444	7362.766
11795.16047	212749.889	2952.976	7345.420
11810.59916	211414.458	2948.561	7322.428
11826.03785	210610.022	2948.561	7312.331
11841.47654	209461.884	2944.435	7303.042
11856.91523	207551.859	2944.712	7295.171
11872.35392	206483.992	2943.728	7280.858
11887.79262	205440.043	2943.728	7268.258
11903.23131	204216.766	2943.728	7260.236
11918.67	202876.422	2943.728	7250.884
11934.10869	201134.639	2944.577	7238.694
11949.54738	199116.390	2948.561	7227.516
11964.98608	197183.770	2949.130	7216.621
11980.42477	194032.527	2948.606	7208.489
11995.86346	193569.512	2948.677	7192.040
12011.30215	192036.929	2948.606	7184.902
12026.74084	188259.151	2950.120	7174.073
12042.17953	187064.049	2948.546	7159.669
12057.61823	185346.835	2948.677	7151.369
12073.05692	183554.756	2948.546	7140.153
12088.49561	180887.912	2948.677	7131.998
12103.9343	178932.450	2949.130	7124.649
12119.37299	176152.059	2949.130	7116.209
12134.81168	174797.956	2948.546	7110.178
12150.25038	173155.114	2944.435	7096.941
12165.68907	171618.757	2944.435	7089.349
12181.12776	170297.171	2948.050	7082.652
12196.56645	169292.594	2944.712	7073.387
12212.00514	167752.631	2935.228	7059.306
12227.44383	164870.197	2935.228	7052.066
12242.88253	164298.742	2932.021	7043.086
12258.32122	162733.475	2934.939	7037.702
12273.75991	161111.093	2935.257	7033.517
12289.1986	158511.389	2937.124	7024.786
12304.63729	157510.979	2935.228	7014.236
12320.07598	154535.358	2933.423	7004.893
12335.51468	152008.061	2933.927	6997.894
12350.95337	149820.432	2930.361	6994.540
12366.39206	145266.243	2928.776	6984.179
12381.83075	143364.056	2929.680	6978.906
12397.26944	138060.723	2926.692	6964.461
12412.70813	135052.200	2926.692	6961.094
12428.14683	131454.081	2929.337	6957.869
12443.58552	127415.676	2929.680	6947.309
12459.02421	124228.866	2931.982	6941.882
12474.4629	117955.157	2928.845	6933.317
12489.90159	114178.398	2929.680	6927.778
12505.34029	109882.209	2930.361	6924.529
12520.77898	106199.958	2930.361	6920.076
12536.21767	102258.979	2931.982	6917.842
12551.65636	99299.417	2932.878	6913.570
12567.09505	96157.515	2932.606	6904.749
12582.53374	88468.690	2929.680	6899.972
12597.97244	84648.363	2928.476	6896.217
12613.41113	83228.233	2928.776	6893.243
12628.84982	78734.951	2929.337	6887.000
12644.28851	74148.538	2929.680	6880.536
12659.7272	70126.422	2929.680	6875.069
12675.16589	65136.777	2930.361	6870.985
12690.60459	63119.592	2931.982	6866.043
12706.04328	60926.676	2932.606	6862.095
12721.48197	57557.812	2931.982	6857.162
12736.92066	54392.781	2932.606	6852.492
12752.35935	52300.449	2932.878	6850.487
12767.79804	49808.472	2930.361	6847.007
12783.23674	47347.388	2929.337	6846.431
12798.67543	46410.133	2929.680	6844.862
12814.11412	43148.178	2931.982	6840.907
12829.55281	41749.091	2932.606	6840.293
12844.9915	40146.189	2932.606	6836.304
12860.43019	37773.458	2934.939	6832.272
12875.86889	36683.277	2935.110	6829.883
12891.30758	35040.208	2934.939	6829.883
12906.74627	33367.027	2935.110	6826.652
12922.18496	31785.839	2935.110	6824.252
12937.62365	30747.998	2935.228	6821.609
12953.06234	29729.143	2936.780	6815.222
12968.50104	28807.625	2944.435	6813.628
12983.93973	28005.819	2944.435	6810.764
12999.37842	27783.686	2948.050	6806.307
13014.81711	27465.582	2948.050	6806.046
13030.2558	26068.459	2944.712	6800.361
13045.69449	25273.720	2948.561	6799.398
13061.13319	24612.606	2948.561	6796.800
13076.57188	23902.878	2945.276	6791.054
13092.01057	23418.973	2948.050	6789.976
13107.44926	22927.616	2948.546	6787.593
13122.88795	22692.831	2948.606	6783.226
13138.32665	22158.555	2950.120	6785.414
13153.76534	21683.837	2950.120	6783.226
13169.20403	21592.678	2950.553	6782.642
13184.64272	21204.967	2952.119	6779.645
13200.08141	21091.875	2952.119	6777.727
13215.5201	20810.060	2950.137	6773.826
13230.9588	20498.608	2952.976	6772.969
13246.39749	20353.380	2952.976	6770.857
13261.83618	20267.233	2953.853	6771.058
13277.27487	19989.051	2956.564	6769.044
13292.71356	19865.863	2954.680	6766.501
13308.15225	19618.659	2954.540	6763.862
13323.59095	19578.180	2954.680	6763.252
13339.02964	19338.534	2959.644	6761.975
13354.46833	19187.457	2957.492	6760.822
13369.90702	19121.631	2956.840	6760.899
13385.34571	18795.701	2954.680	6758.543
13400.7844	18544.544	2954.540	6755.210
13416.2231	18445.123	2956.564	6753.686
13431.66179	18220.257	2956.564	6752.942
13447.10048	18109.665	2957.492	6752.942
13462.53917	18029.630	2956.564	6750.937
13477.97786	17883.486	2956.564	6750.853
13493.41655	17802.532	2956.840	6750.937
13508.85525	17715.295	2959.644	6752.627
13524.29394	17572.253	2956.564	6750.832
13539.73263	17553.348	2956.840	6752.269
13555.17132	17500.316	2959.644	6751.885
13570.61001	17440.268	2959.801	6750.830
13586.0487	17408.889	2960.516	6750.765
13601.4874	17324.118	2965.378	6750.773
13616.92609	17251.479	2968.072	6748.484
13632.36478	17180.933	2969.593	6748.194
13647.80347	17149.883	2971.082	6749.676
13663.24216	17135.592	2971.082	6749.493
13678.68086	17040.320	2969.593	6749.026
13694.11955	17024.500	2969.593	6749.072
13709.55824	16949.583	2969.593	6747.010
13724.99693	16906.802	2970.455	6745.557
13740.43562	16879.493	2970.765	6746.700
13755.87431	16815.104	2968.072	6744.835
13771.31301	16788.278	2971.082	6743.124
13786.7517	16758.584	2971.082	6742.693
13802.19039	16694.418	2970.455	6741.358
13817.62908	16619.635	2969.593	6740.870
13833.06777	16605.823	2969.593	6740.270
13848.50646	16563.380	2969.593	6739.861
13863.94516	16549.503	2970.992	6740.868
13879.38385	16445.910	2970.765	6739.861
13894.82254	16427.775	2970.992	6739.703
13910.26123	16405.818	2971.340	6738.257
13925.69992	16386.222	2971.626	6738.257
13941.13861	16350.891	2971.340	6736.881
13956.57731	16324.870	2971.340	6734.737
13972.016	16302.877	2971.340	6735.185
13987.45469	16239.253	2971.626	6736.319
14002.89338	16200.908	2972.852	6737.533
14018.33207	16140.415	2971.902	6736.319
14033.77076	16109.366	2971.082	6736.319
14049.20946	16081.305	2971.082	6736.960
14064.64815	16072.199	2970.455	6736.319
14080.08684	16047.757	2971.082	6738.257
14095.52553	16025.163	2971.626	6738.998
14110.96422	16008.224	2972.695	6739.703
14126.40291	15994.105	2971.902	6738.998
14141.84161	15980.345	2972.695	6737.533
14157.2803	15968.265	2971.340	6738.257
14172.71899	15922.519	2971.082	6736.960
14188.15768	15912.524	2971.082	6736.960
14203.59637	15877.659	2971.340	6736.319
14219.03506	15872.173	2971.340	6736.960
14234.47376	15858.345	2972.695	6738.211
14249.91245	15828.622	2972.852	6737.327
14265.35114	15826.076	2972.875	6737.533
14280.78983	15798.563	2972.852	6736.960
14296.22852	15763.668	2972.695	6733.489
14311.66722	15712.679	2972.695	6732.770
14327.10591	15672.106	2972.852	6732.318
14342.5446	15666.852	2975.366	6733.165
14357.98329	15644.063	2975.366	6733.165
14373.42198	15596.947	2975.537	6733.165
14388.86067	15586.325	2975.537	6732.061
14404.29937	15585.001	2975.985	6731.641
14419.73806	15557.049	2975.725	6731.654
14435.17675	15557.049	2976.859	6732.318
14450.61544	15555.644	2976.925	6733.178
14466.05413	15551.581	2981.201	6733.178
14481.49282	15541.349	2981.201	6733.178
14496.93152	15552.021	2980.661	6733.489
14512.37021	15555.644	2983.252	6735.996
14527.8089	15541.349	2980.661	6733.612
14543.24759	15541.349	2980.661	6735.185
14558.68628	15519.604	2978.743	6734.056
14574.12497	15519.604	2977.870	6733.489
14589.56367	15525.437	2980.661	6736.319
14605.00236	15518.354	2980.661	6736.319
14620.44105	15504.522	2976.925	6734.262
14635.87974	15516.756	2977.870	6734.262
14651.31843	15512.726	2980.661	6735.270
14666.75712	15504.522	2983.252	6735.185
14682.19582	15512.711	2986.119	6736.319
14697.63451	15498.329	2986.119	6736.567
14713.0732	15482.481	2983.252	6735.996
14728.51189	15471.588	2981.201	6734.737
14743.95058	15482.481	2983.252	6735.185
14759.38927	15460.313	2981.201	6733.489
14774.82797	15449.356	2983.252	6734.737
14790.26666	15429.601	2986.119	6735.996
14805.70535	15429.601	2989.274	6736.960
14821.14404	15428.330	2990.734	6737.304
14836.58273	15412.742	2990.697	6737.327
14852.02143	15371.488	2990.734	6738.257
14867.46012	15371.488	2993.354	6739.861
14882.89881	15352.796	2993.354	6739.518
14898.3375	15351.126	2993.276	6738.998
14913.77619	15351.126	2993.043	6738.998
14929.21488	15356.572	2993.043	6739.518
14944.65358	15352.796	2993.276	6738.257
14960.09227	15341.093	2993.276	6737.533
14975.53096	15351.126	2993.276	6736.960
14990.96965	15352.796	2993.276	6738.211
15006.40834	15356.572	2993.354	6738.998
15021.84703	15352.796	2993.043	6738.998
15037.28573	15365.649	2993.043	6739.703
15052.72442	15352.796	2993.276	6739.861
15068.16311	15352.796	2993.043	6741.156
15083.6018	15374.427	2993.043	6741.596
15099.04049	15356.572	2993.276	6742.478
15114.47918	15365.649	2993.276	6743.077
15129.91788	15374.427	2993.043	6744.835
15145.35657	15365.649	2990.734	6744.558
15160.79526	15365.649	2990.734	6744.835
15176.23395	15385.483	2990.697	6745.557
15191.67264	15365.649	2990.697	6744.558
15207.11133	15356.572	2989.274	6745.906
15222.55003	15352.796	2989.274	6745.295
15237.98872	15352.796	2989.274	6744.935
15253.42741	15371.488	2989.274	6745.906
15268.8661	15352.796	2990.734	6744.835
15284.30479	15351.126	2989.274	6745.295
15299.74348	15352.796	2993.043	6745.295
15315.18218	15352.796	2993.043	6746.820
15330.62087	15371.488	2990.697	6747.907
15346.05956	15400.411	2990.697	6747.907
15361.49825	15400.411	2990.734	6749.493
15376.93694	15416.555	2990.734	6749.493
15392.37563	15416.555	2993.043	6749.026
15407.81433	15416.555	2993.043	6748.484
15423.25302	15416.555	2993.276	6747.907
15438.69171	15412.742	2993.276	6749.026
15454.1304	15412.742	2993.276	6748.484
15469.56909	15412.742	2993.043	6747.010
15485.00779	15400.411	2993.043	6746.700
15500.44648	15385.483	2993.043	6745.557
15515.88517	15400.411	2993.043	6745.906
15531.32386	15385.483	2993.276	6746.700
15546.76255	15385.483	2993.276	6745.906
15562.20124	15371.488	2993.276	6745.906
15577.63994	15365.649	2993.276	6745.295
15593.07863	15365.649	2993.354	6744.935
15608.51732	15385.483	2993.354	6746.700
15623.95601	15385.483	2993.276	6747.726
15639.3947	15385.483	2993.043	6747.113
15654.83339	15356.572	2993.043	6747.113
15670.27209	15351.126	2990.697	6748.484
15685.71078	15356.572	2990.697	6749.072
15701.14947	15341.093	2990.697	6749.493
15716.58816	15335.313	2990.697	6748.484
15732.02685	15335.313	2990.697	6747.726
15747.46554	15333.620	2990.734	6747.052
15762.90424	15335.313	2990.734	6747.907
15778.34293	15348.361	2990.697	6749.493
15793.78162	15348.361	2990.734	6749.072
15809.22031	15341.093	2990.734	6749.676
15824.659	15341.093	2990.734	6749.950
15840.09769	15341.093	2990.734	6750.206
15855.53639	15348.361	2990.697	6750.243
15870.97508	15351.126	2990.697	6750.765
15886.41377	15351.126	2989.274	6750.631
15901.85246	15351.126	2989.274	6750.773
15917.29115	15351.126	2989.274	6750.765
15932.72984	15348.361	2989.274	6750.773
15948.16854	15356.572	2988.150	6750.786
15963.60723	15365.649	2987.797	6750.786
15979.04592	15371.488	2987.797	6750.773
15994.48461	15351.126	2987.797	6750.602
16009.9233	15351.126	2988.150	6750.765
16025.36199	15371.488	2989.274	6750.853
16040.80069	15385.483	2988.150	6750.832
16056.23938	15356.572	2988.150	6750.830
16071.67807	15356.572	2988.150	6750.786
16087.11676	15356.572	2987.797	6750.832
16102.55545	15365.649	2987.797	6750.832
16117.99415	15356.572	2987.797	6751.471
16133.43284	15365.649	2986.119	6752.083
16148.87153	15371.488	2983.252	6752.855
16164.31022	15400.411	2983.252	6753.686
16179.74891	15385.483	2986.119	6753.686
16195.1876	15385.483	2986.119	6753.686
16210.6263	15385.483	2986.119	6754.784
16226.06499	15412.742	2986.119	6754.418
16241.50368	15412.742	2986.119	6754.418
16256.94237	15420.674	2986.119	6755.210
16272.38106	15416.555	2986.119	6755.302
16287.81975	15429.601	2986.119	6757.743
16303.25845	15439.472	2986.119	6757.167
16318.69714	15429.601	2983.252	6756.551
16334.13583	15443.099	2983.252	6757.167
16349.57452	15445.996	2983.252	6757.167
16365.01321	15445.996	2983.252	6757.167
16380.4519	15449.356	2983.252	6757.974
16395.8906	15456.338	2981.201	6757.980
16411.32929	15460.313	2983.252	6758.543
16426.76798	15475.162	2983.252	6759.134
16442.20667	15497.103	2983.252	6759.134
16457.64536	15482.481	2983.252	6759.132
16473.08405	15482.481	2981.201	6759.134
16488.52275	15497.103	2981.201	6759.132
16503.96144	15497.103	2981.201	6759.614
16519.40013	15497.103	2981.201	6760.003
16534.83882	15497.765	2983.252	6760.711
16550.27751	15497.103	2983.252	6760.899
16565.7162	15497.103	2983.252	6761.351
16581.1549	15482.481	2983.252	6761.351
16596.59359	15482.481	2983.252	6761.599
16612.03228	15482.481	2983.252	6761.975
16627.47097	15475.162	2983.252	6762.082
16642.90966	15475.162	2983.252	6762.082
16658.34836	15497.103	2986.119	6762.082
16673.78705	15498.329	2986.119	6762.082
16689.22574	15501.211	2987.797	6761.975
16704.66443	15504.522	2986.119	6762.505
16720.10312	15512.711	2986.119	6762.618
16735.54181	15512.711	2987.797	6763.547
16750.98051	15512.711	2988.150	6763.862
16766.4192	15504.522	2988.150	6764.228
16781.85789	15504.522	2987.797	6764.228
16797.29658	15504.522	2986.119	6763.547
16812.73527	15504.522	2986.119	6763.547
16828.17396	15512.711	2986.119	6763.547
16843.61266	15512.711	2986.119	6764.228
16859.05135	15512.726	2986.119	6764.299
16874.49004	15516.756	2986.119	6764.299
16889.92873	15512.726	2986.119	6764.299
16905.36742	15516.756	2986.119	6764.299
16920.80611	15525.437	2986.119	6764.228
16936.24481	15516.756	2986.119	6763.862
16951.6835	15519.604	2987.797	6763.862
16967.12219	15519.604	2987.797	6764.687
16982.56088	15516.756	2987.797	6764.687
16997.99957	15519.604	2987.797	6764.858
17013.43826	15525.437	2987.797	6765.746
17028.87696	15525.437	2987.797	6765.746
17044.31565	15533.396	2986.119	6766.680
17059.75434	15533.396	2986.119	6766.680
17075.19303	15540.674	2986.119	6768.057
17090.63172	15541.349	2986.119	6768.057
17106.07041	15555.644	2986.119	6768.057
17121.50911	15555.648	2986.119	6768.113
17136.9478	15557.049	2986.119	6768.149
17152.38649	15572.846	2986.119	6768.149
17167.82518	15572.846	2986.119	6768.149
17183.26387	15570.268	2986.119	6768.294
17198.70256	15557.049	2986.119	6769.044
17214.14126	15557.049	2986.119	6769.525
17229.57995	15557.049	2986.119	6770.082
17245.01864	15557.049	2986.119	6769.525
17260.45733	15570.268	2986.119	6770.082
17275.89602	15582.903	2986.119	6769.180
17291.33472	15584.733	2986.119	6769.180
17306.77341	15586.325	2987.797	6769.525
17322.2121	15586.325	2987.797	6770.268
17337.65079	15585.001	2987.797	6771.941
17353.08948	15586.325	2987.797	6772.853
17368.52817	15586.325	2986.119	6771.941
17383.96687	15586.325	2986.119	6771.771
17399.40556	15586.325	2986.119	6771.941
17414.84425	15587.756	2986.119	6771.941
17430.28294	15589.103	2987.797	6772.969
17445.72163	15594.000	2987.797	6772.969
17461.16032	15594.000	2987.797	6772.853
17476.59902	15594.000	2986.119	6772.853
17492.03771	15589.922	2983.252	6771.771
17507.4764	15589.103	2983.252	6771.941
17522.91509	15589.922	2983.252	6771.771
17538.35378	15594.000	2983.252	6771.941
17553.79247	15594.000	2986.119	6771.771
17569.23117	15594.000	2987.797	6771.941
17584.66986	15594.000	2988.150	6772.969
17600.10855	15596.385	2988.150	6772.969
17615.54724	15596.947	2988.150	6772.853
17630.98593	15596.947	2988.150	6772.853
17646.42462	15597.420	2986.119	6772.853
17661.86332	15613.188	2986.119	6772.969
17677.30201	15629.036	2983.252	6771.941
17692.7407	15639.839	2983.252	6771.771
17708.17939	15639.839	2983.252	6771.771
17723.61808	15639.839	2981.201	6771.771
17739.05677	15629.036	2978.743	6771.771
17754.49547	15626.970	2978.743	6771.941
17769.93416	15604.236	2977.870	6771.771
17785.37285	15613.188	2977.870	6771.941
17800.81154	15629.036	2977.870	6773.671
17816.25023	15626.970	2977.870	6773.671
17831.68893	15629.036	2977.870	6774.179
17847.12762	15629.036	2977.870	6774.179
17862.56631	15629.036	2977.870	6774.055
17878.005	15626.970	2977.870	6773.826
17893.44369	15626.970	2977.870	6774.354
17908.88238	15626.970	2977.263	6774.432
17924.32108	15629.036	2977.262	6776.536
17939.75977	15644.467	2977.262	6777.268
17955.19846	15658.739	2976.925	6777.268
17970.63715	15658.739	2976.925	6776.536
17986.07584	15658.739	2976.859	6777.105
18001.51453	15658.739	2975.985	6777.105
18016.95323	15658.739	2975.985	6777.582
18032.39192	15658.739	2975.985	6777.425
18047.83061	15658.739	2975.725	6777.707
18063.2693	15654.774	2975.537	6777.582
18078.70799	15654.774	2975.537	6777.582
18094.14668	15654.774	2975.537	6777.582
18109.58538	15664.145	2975.537	6777.425
18125.02407	15664.145	2975.537	6777.268
18140.46276	15666.852	2975.537	6777.105
18155.90145	15666.852	2975.366	6776.536
18171.34014	15667.957	2975.366	6777.105
18186.77883	15671.338	2975.366	6776.536
18202.21753	15667.957	2972.875	6776.536
18217.65622	15671.338	2972.875	6774.888
18233.09491	15671.338	2972.852	6776.536
18248.5336	15672.106	2972.695	6776.536
18263.97229	15678.495	2971.902	6776.536
18279.41098	15682.450	2971.902	6777.707
18294.84968	15694.732	2971.902	6777.582
18310.28837	15708.873	2971.902	6777.727
18325.72706	15702.066	2972.695	6777.582
18341.16575	15702.066	2971.902	6777.425
18356.60444	15702.066	2971.902	6777.707
18372.04313	15735.078	2971.902	6777.425
18387.48183	15702.066	2971.902	6777.425
18402.92052	15735.359	2971.902	6777.425
18418.35921	15755.080	2971.902	6777.268
18433.7979	15755.080	2971.902	6777.268
18449.23659	15755.080	2971.902	6777.425
18464.67529	15755.080	2971.902	6777.425
18480.11398	15755.080	2971.626	6777.268
18495.55267	15755.080	2971.626	6777.425
18510.99136	15761.593	2971.626	6777.425
18526.43005	15761.593	2971.626	6777.425
18541.86874	15763.668	2971.626	6777.582
18557.30744	15763.668	2971.626	6777.727
18572.74613	15763.668	2972.695	6778.703
18588.18482	15763.668	2971.902	6778.703
18603.62351	15767.247	2971.902	6779.135
18619.0622	15767.247	2971.902	6779.410
18634.50089	15767.308	2971.902	6780.009
18649.93959	15777.520	2971.902	6780.009
18665.37828	15777.520	2971.902	6780.009
18680.81697	15777.520	2971.902	6780.009
18696.25566	15777.520	2972.695	6780.218
18711.69435	15777.520	2971.902	6780.218
18727.13304	15777.520	2972.695	6780.218
18742.57174	15777.520	2972.695	6780.218
18758.01043	15777.520	2972.695	6780.218
18773.44912	15779.316	2972.695	6780.218
18788.88781	15779.316	2972.695	6780.218
18804.3265	15779.316	2972.695	6780.218
18819.76519	15779.316	2972.695	6780.218
18835.20389	15805.278	2972.695	6780.926
18850.64258	15807.094	2972.695	6780.926
18866.08127	15816.377	2971.902	6780.941
18881.51996	15818.242	2971.902	6781.612
18896.95865	15818.242	2971.902	6781.794
18912.39734	15818.242	2972.852	6782.488
18927.83604	15818.242	2972.852	6782.488
18943.27473	15818.242	2972.852	6782.488
18958.71342	15818.242	2972.695	6782.488
18974.15211	15818.242	2972.695	6782.305
18989.5908	15818.242	2972.695	6781.794
19005.02949	15818.242	2972.695	6782.305
19020.46819	15818.242	2972.695	6782.642
19035.90688	15837.750	2972.852	6782.954
19051.34557	15837.750	2971.902	6782.841
19066.78426	15837.750	2971.902	6783.194
19082.22295	15837.750	2971.902	6783.569
19097.66165	15837.750	2971.902	6784.190
19113.10034	15837.750	2972.695	6784.807
19128.53903	15844.516	2972.695	6784.914
19143.97772	15844.516	2972.695	6785.414
19159.41641	15845.778	2972.695	6785.414
19174.8551	15845.778	2972.695	6786.671
19190.2938	15845.778	2972.695	6786.988
19205.73249	15850.789	2972.695	6787.378
19221.17118	15845.778	2972.695	6786.988
19236.60987	15845.778	2972.695	6787.390
19252.04856	15845.778	2972.695	6787.390
19267.48725	15850.789	2972.695	6787.390
19282.92595	15850.789	2972.695	6787.390
19298.36464	15845.778	2972.695	6787.390
19313.80333	15845.778	2972.695	6787.593
19329.24202	15850.789	2972.695	6788.376
19344.68071	15850.789	2972.695	6789.909
19360.1194	15845.778	2972.695	6789.909
19375.5581	15851.313	2972.695	6790.289
19390.99679	15851.313	2972.852	6790.012
19406.43548	15861.141	2972.695	6790.481
19421.87417	15861.141	2972.695	6790.481
19437.31286	15861.141	2972.695	6790.484
19452.75155	15861.141	2972.695	6790.484
19468.19025	15869.604	2972.695	6790.481
19483.62894	15869.604	2972.852	6790.481
19499.06763	15872.173	2972.852	6790.484
19514.50632	15872.173	2972.852	6790.815
19529.94501	15872.173	2972.852	6790.815
19545.3837	15872.173	2972.852	6790.815
19560.8224	15872.173	2972.852	6791.056
19576.26109	15883.422	2972.852	6791.203
19591.69978	15912.524	2972.852	6791.244
19607.13847	15912.524	2972.852	6791.244
19622.57716	15922.519	2972.852	6791.244
19638.01586	15922.519	2972.852	6791.244
19653.45455	15922.519	2972.852	6791.736
19668.89324	15922.519	2972.852	6792.016
19684.33193	15912.524	2972.852	6792.145
19699.77062	15912.524	2972.852	6791.736
19715.20931	15912.524	2972.852	6791.736
19730.64801	15912.524	2972.852	6791.736
19746.0867	15912.524	2972.852	6791.736
19761.52539	15912.524	2972.852	6791.244
19776.96408	15912.524	2972.852	6791.244
19792.40277	15883.422	2972.852	6791.736
19807.84146	15883.422	2972.875	6791.244
19823.28016	15883.422	2972.875	6791.244
19838.71885	15883.422	2972.875	6791.244
19854.15754	15883.422	2972.875	6791.203
19869.59623	15883.422	2972.875	6791.203
19885.03492	15883.422	2972.852	6791.203
19900.47361	15883.422	2972.852	6791.203
19915.91231	15912.524	2972.852	6791.736
19931.351	15922.519	2972.852	6792.016
19946.78969	15922.519	2972.852	6792.016
19962.22838	15923.212	2971.902	6791.736
19977.66707	15938.992	2971.902	6791.736
19993.10576	15938.992	2971.902	6791.736
20008.54446	15938.992	2971.902	6792.016
20023.98315	15938.992	2972.695	6791.736
20039.42184	15938.992	2972.695	6792.016
20054.86053	15943.358	2972.695	6792.145
20070.29922	15943.358	2972.695	6792.788
20085.73791	15945.745	2972.695	6792.788
20101.17661	15945.745	2972.695	6792.788
20116.6153	15945.745	2972.695	6792.788
20132.05399	15945.745	2972.695	6792.788
20147.49268	15945.745	2972.695	6792.788
20162.93137	15945.745	2972.695	6792.788
20178.37006	15954.066	2972.695	6793.259
20193.80876	15954.066	2972.695	6793.305
20209.24745	15962.179	2972.695	6793.350
20224.68614	15962.179	2972.695	6793.350
20240.12483	15962.179	2972.695	6793.350
20255.56352	15965.756	2972.695	6793.529
20271.00222	15965.756	2972.695	6793.529
20286.44091	15965.756	2972.695	6793.529
20301.8796	15962.179	2972.695	6793.305
20317.31829	15962.179	2972.695	6793.305
20332.75698	15962.179	2972.695	6793.350
20348.19567	15962.179	2972.695	6793.350
20363.63437	15965.756	2972.695	6793.350
20379.07306	15965.756	2972.695	6793.529
20394.51175	15968.357	2972.852	6794.281
20409.95044	15968.357	2972.852	6794.281
20425.38913	15968.357	2972.852	6794.281
20440.82782	15968.357	2972.852	6794.623
20456.26652	15968.357	2972.852	6794.191
20471.70521	15980.345	2972.852	6794.191
20487.1439	15980.345	2972.852	6794.191
